index,date,loadConsumption,Year_x,Month_x,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month_y,Year_y,Week,WeekKey,day_of_week
958,2017-08-16,300820.0,2017,8,304914.0,291315.0,247459.0,266325.0,290110.0,297549.0,290187.0,285498.85714285716,20923.068683700596,0.0,0.0,1,17.6,116,3,23.3,15,1.8,3.0,10,0.0,22,8,2017,33,201733,Wednesday
959,2017-08-17,309935.0,2017,8,300820.0,304914.0,291315.0,247459.0,266325.0,290110.0,297549.0,287268.28571428574,22570.821176275884,2.3,0.7,11,17.3,121,1,19.9,18,3.3,5.0,11,1.0,1,8,2017,33,201733,Thursday
960,2017-08-18,301811.0,2017,8,309935.0,300820.0,304914.0,291315.0,247459.0,266325.0,290110.0,288939.85714285716,23239.72157340787,6.2,6.0,11,16.9,130,24,20.1,17,3.6,5.0,17,2.0,21,8,2017,33,201733,Friday
961,2017-08-19,266112.0,2017,8,301811.0,309935.0,300820.0,304914.0,291315.0,247459.0,266325.0,288909.4285714286,23274.38065668722,10.4,3.2,22,15.4,127,23,19.6,14,4.1,5.0,3,2.0,24,8,2017,33,201733,Saturday
962,2017-08-20,254679.0,2017,8,266112.0,301811.0,309935.0,300820.0,304914.0,291315.0,247459.0,289940.85714285716,21198.73450176179,-0.1,-0.1,1,15.8,115,5,19.8,13,3.2,5.0,11,1.0,23,8,2017,33,201733,Sunday
963,2017-08-21,299508.0,2017,8,254679.0,266112.0,301811.0,309935.0,300820.0,304914.0,291315.0,291111.28571428574,21511.12386428838,0.0,0.0,1,15.9,112,4,20.8,12,1.8,4.0,12,1.0,1,8,2017,34,201734,Monday
964,2017-08-22,302525.0,2017,8,299508.0,254679.0,266112.0,301811.0,309935.0,300820.0,304914.0,290770.0,21273.274783163855,0.0,0.0,1,18.2,129,1,23.5,16,2.0,4.0,22,1.0,1,8,2017,34,201734,Tuesday
965,2017-08-23,304108.0,2017,8,302525.0,299508.0,254679.0,266112.0,301811.0,309935.0,300820.0,291239.71428571426,21566.442464426622,0.0,0.0,1,19.6,129,5,25.0,14,3.1,4.0,8,2.0,2,8,2017,34,201734,Wednesday
966,2017-08-24,310328.0,2017,8,304108.0,302525.0,299508.0,254679.0,266112.0,301811.0,309935.0,291295.85714285716,21623.658042589657,-0.1,-0.1,1,17.9,111,24,22.2,14,2.8,4.0,1,1.0,21,8,2017,34,201734,Thursday
967,2017-08-25,305733.0,2017,8,310328.0,304108.0,302525.0,299508.0,254679.0,266112.0,301811.0,291856.14285714284,21989.243381166747,0.0,0.0,1,16.9,102,5,23.4,15,1.3,2.0,10,1.0,1,8,2017,34,201734,Friday
968,2017-08-26,275688.0,2017,8,305733.0,310328.0,304108.0,302525.0,299508.0,254679.0,266112.0,293224.14285714284,20358.081650199398,0.0,0.0,1,18.2,100,5,25.0,16,1.5,3.0,17,1.0,1,8,2017,34,201734,Saturday
969,2017-08-27,262133.0,2017,8,275688.0,305733.0,310328.0,304108.0,302525.0,299508.0,254679.0,294289.0,18072.55106508196,0.0,0.0,1,17.8,110,5,24.7,14,1.3,2.0,12,0.0,5,8,2017,34,201734,Sunday
970,2017-08-28,316636.0,2017,8,262133.0,275688.0,305733.0,310328.0,304108.0,302525.0,299508.0,296735.85714285716,19958.053056586417,0.0,0.0,1,18.7,106,5,26.8,15,1.3,3.0,13,0.0,18,8,2017,35,201735,Monday
971,2017-08-29,324595.0,2017,8,316636.0,262133.0,275688.0,305733.0,310328.0,304108.0,302525.0,299888.71428571426,22594.16369857688,1.5,1.3,18,21.0,122,4,29.0,15,2.0,4.0,12,1.0,1,8,2017,35,201735,Tuesday
972,2017-08-30,333362.0,2017,8,324595.0,316636.0,262133.0,275688.0,305733.0,310328.0,304108.0,304067.85714285716,25959.5173262046,8.8,1.7,8,17.8,135,24,22.5,12,2.8,5.0,18,1.0,7,8,2017,35,201735,Wednesday
973,2017-08-31,313612.0,2017,8,333362.0,324595.0,316636.0,262133.0,275688.0,305733.0,310328.0,304537.0,26120.6809763195,2.0,0.8,4,14.4,95,23,19.7,15,2.0,4.0,16,0.0,20,8,2017,35,201735,Thursday
974,2017-09-01,310216.0,2017,9,313612.0,333362.0,324595.0,316636.0,262133.0,275688.0,305733.0,305177.4285714286,26209.69741563302,0.3,0.2,19,14.7,98,6,19.3,16,1.4,3.0,12,1.0,1,9,2017,35,201735,Friday
975,2017-09-02,274275.0,2017,9,310216.0,313612.0,333362.0,324595.0,316636.0,262133.0,275688.0,304975.5714285714,26478.727001482534,0.0,0.0,1,13.3,77,5,19.4,14,1.5,3.0,11,0.0,20,9,2017,35,201735,Saturday
976,2017-09-03,262083.0,2017,9,274275.0,310216.0,313612.0,333362.0,324595.0,316636.0,262133.0,304968.4285714286,26492.213641352064,0.0,0.0,1,13.0,57,6,20.0,14,1.4,3.0,10,0.0,1,9,2017,35,201735,Sunday
977,2017-09-04,314861.0,2017,9,262083.0,274275.0,310216.0,313612.0,333362.0,324595.0,316636.0,304714.85714285716,26370.13765245674,0.0,0.0,1,15.8,84,2,21.6,14,2.3,4.0,11,1.0,1,9,2017,36,201736,Monday
978,2017-09-05,326747.0,2017,9,314861.0,262083.0,274275.0,310216.0,313612.0,333362.0,324595.0,305022.28571428574,26651.574723420905,0.6,0.3,14,18.6,158,1,21.7,16,2.9,4.0,8,2.0,1,9,2017,36,201736,Tuesday
979,2017-09-06,321386.0,2017,9,326747.0,314861.0,262083.0,274275.0,310216.0,313612.0,333362.0,303311.4285714286,24852.83728173454,3.7,2.0,5,15.9,136,24,18.3,14,3.8,6.0,10,2.0,1,9,2017,36,201736,Wednesday
980,2017-09-07,320029.0,2017,9,321386.0,326747.0,314861.0,262083.0,274275.0,310216.0,313612.0,304228.14285714284,25408.24666932996,2.8,1.4,1,15.6,130,5,18.5,12,3.3,5.0,15,2.0,1,9,2017,36,201736,Thursday
981,2017-09-08,326483.0,2017,9,320029.0,321386.0,326747.0,314861.0,262083.0,274275.0,310216.0,306552.0,26755.360964362375,17.2,2.7,16,15.1,139,21,15.8,13,5.0,6.0,6,3.0,21,9,2017,36,201736,Friday
982,2017-09-09,282854.0,2017,9,326483.0,320029.0,321386.0,326747.0,314861.0,262083.0,274275.0,307777.5714285714,25180.588885469697,12.5,2.9,5,13.2,82,22,17.7,13,2.5,4.0,1,1.0,19,9,2017,36,201736,Saturday
983,2017-09-10,264488.0,2017,9,282854.0,326483.0,320029.0,321386.0,326747.0,314861.0,262083.0,308121.14285714284,24459.283128146864,0.9,0.8,24,13.9,82,2,17.7,14,5.0,8.0,21,1.0,2,9,2017,36,201736,Sunday
984,2017-09-11,313644.0,2017,9,264488.0,282854.0,326483.0,320029.0,321386.0,326747.0,314861.0,307947.28571428574,24407.662319541272,9.5,1.8,19,14.1,117,21,17.4,12,6.4,9.0,12,5.0,5,9,2017,37,201737,Monday
985,2017-09-12,311828.0,2017,9,313644.0,264488.0,282854.0,326483.0,320029.0,321386.0,326747.0,305816.0,23109.297962796853,0.1,0.1,24,14.6,122,5,18.3,14,4.8,7.0,14,3.0,19,9,2017,37,201737,Tuesday
986,2017-09-13,317073.0,2017,9,311828.0,313644.0,264488.0,282854.0,326483.0,320029.0,321386.0,305199.85714285716,22678.46128987115,12.5,3.2,2,14.1,108,24,17.6,14,7.0,9.0,5,3.0,24,9,2017,37,201737,Wednesday
987,2017-09-14,325679.0,2017,9,317073.0,311828.0,313644.0,264488.0,282854.0,326483.0,320029.0,306007.0,23383.780333099694,20.7,7.8,14,11.7,102,24,14.4,10,4.0,7.0,10,2.0,20,9,2017,37,201737,Thursday
988,2017-09-15,314661.0,2017,9,325679.0,317073.0,311828.0,313644.0,264488.0,282854.0,326483.0,304318.14285714284,22047.171273042066,4.1,2.5,2,12.5,97,6,16.4,11,2.9,5.0,15,2.0,1,9,2017,37,201737,Friday
989,2017-09-16,286694.0,2017,9,314661.0,325679.0,317073.0,311828.0,313644.0,264488.0,282854.0,304866.71428571426,21464.160187890477,13.9,2.9,2,10.6,62,24,12.9,15,1.8,3.0,9,1.0,17,9,2017,37,201737,Saturday
990,2017-09-17,268972.0,2017,9,286694.0,314661.0,325679.0,317073.0,311828.0,313644.0,264488.0,305507.28571428574,20080.58207750518,-0.1,-0.1,1,10.8,48,4,17.2,16,1.4,3.0,15,1.0,1,9,2017,37,201737,Sunday
991,2017-09-18,320427.0,2017,9,268972.0,286694.0,314661.0,325679.0,317073.0,311828.0,313644.0,306476.28571428574,20692.984670448626,0.8,0.6,1,12.0,74,23,16.2,15,2.0,3.0,8,0.0,24,9,2017,38,201738,Monday
992,2017-09-19,319960.0,2017,9,320427.0,268972.0,286694.0,314661.0,325679.0,317073.0,311828.0,307638.0,21263.898717466174,-0.1,-0.1,1,12.0,80,24,17.4,13,1.6,2.0,3,1.0,1,9,2017,38,201738,Tuesday
993,2017-09-20,320480.0,2017,9,319960.0,320427.0,268972.0,286694.0,314661.0,325679.0,317073.0,308124.71428571426,21552.880068289902,0.6,0.3,5,13.5,80,1,17.5,14,2.3,4.0,12,1.0,1,9,2017,38,201738,Wednesday
994,2017-09-21,316579.0,2017,9,320480.0,319960.0,320427.0,268972.0,286694.0,314661.0,325679.0,306824.71428571426,20569.604741902276,0.0,0.0,1,13.4,89,24,18.6,15,2.3,4.0,11,1.0,18,9,2017,38,201738,Thursday
995,2017-09-22,318723.0,2017,9,316579.0,320480.0,319960.0,320427.0,268972.0,286694.0,314661.0,307405.0,20882.434979347112,0.8,0.6,14,11.9,58,24,19.2,13,1.3,2.0,14,1.0,1,9,2017,38,201738,Friday
996,2017-09-23,278982.0,2017,9,318723.0,316579.0,320480.0,319960.0,320427.0,268972.0,286694.0,306303.28571428574,22311.736565570638,0.0,0.0,1,10.9,39,5,18.3,14,1.2,2.0,15,0.0,3,9,2017,38,201738,Saturday
997,2017-09-24,266028.0,2017,9,278982.0,318723.0,316579.0,320480.0,319960.0,320427.0,268972.0,305882.71428571426,23144.895461089367,0.0,0.0,1,12.1,45,6,20.4,13,1.9,3.0,11,1.0,1,9,2017,38,201738,Sunday
998,2017-09-25,319185.0,2017,9,266028.0,278982.0,318723.0,316579.0,320480.0,319960.0,320427.0,305705.28571428574,23019.235823648778,0.0,0.0,1,14.2,97,5,18.1,14,2.5,4.0,9,1.0,5,9,2017,39,201739,Monday
999,2017-09-26,322811.0,2017,9,319185.0,266028.0,278982.0,318723.0,316579.0,320480.0,319960.0,306112.5714285714,23336.519012462868,0.0,0.0,1,13.2,86,23,17.2,15,2.0,3.0,9,1.0,1,9,2017,39,201739,Tuesday
1000,2017-09-27,321087.0,2017,9,322811.0,319185.0,266028.0,278982.0,318723.0,316579.0,320480.0,306199.28571428574,23399.845403437073,0.0,0.0,1,13.6,66,3,20.2,14,2.3,4.0,14,1.0,1,9,2017,39,201739,Wednesday
1001,2017-09-28,329871.0,2017,9,321087.0,322811.0,319185.0,266028.0,278982.0,318723.0,316579.0,308098.14285714284,24875.317649084405,1.1,0.4,7,15.8,127,24,20.6,14,2.3,4.0,11,1.0,20,9,2017,39,201739,Thursday
1002,2017-09-29,326150.0,2017,9,329871.0,321087.0,322811.0,319185.0,266028.0,278982.0,318723.0,309159.14285714284,25553.181402900045,16.6,7.6,18,17.1,127,2,22.7,14,2.8,5.0,13,1.0,1,9,2017,39,201739,Friday
1003,2017-09-30,293559.0,2017,9,326150.0,329871.0,321087.0,322811.0,319185.0,266028.0,278982.0,311241.5714285714,23166.568670227658,2.4,0.9,13,13.1,77,22,15.7,1,1.5,2.0,1,1.0,3,9,2017,39,201739,Saturday
1004,2017-10-01,272097.0,2017,10,293559.0,326150.0,329871.0,321087.0,322811.0,319185.0,266028.0,312108.5714285714,21224.62418871942,-0.1,-0.1,1,14.1,97,2,17.4,13,4.6,7.0,13,2.0,1,10,2017,39,201739,Sunday
1005,2017-10-02,322585.0,2017,10,272097.0,293559.0,326150.0,329871.0,321087.0,322811.0,319185.0,312594.28571428574,21451.248283136214,0.6,0.3,1,15.6,134,23,17.9,11,5.0,7.0,1,2.0,23,10,2017,40,201740,Monday
1006,2017-10-03,320108.0,2017,10,322585.0,272097.0,293559.0,326150.0,329871.0,321087.0,322811.0,312208.14285714284,21260.163157327435,1.6,1.5,5,13.6,118,5,16.4,12,3.4,5.0,11,2.0,20,10,2017,40,201740,Tuesday
1007,2017-10-04,324181.0,2017,10,320108.0,322585.0,272097.0,293559.0,326150.0,329871.0,321087.0,312650.14285714284,21506.25831727863,2.8,1.8,24,13.0,114,6,15.2,12,4.2,6.0,11,3.0,1,10,2017,40,201740,Wednesday
1008,2017-10-05,325288.0,2017,10,324181.0,320108.0,322585.0,272097.0,293559.0,326150.0,329871.0,311995.4285714286,20957.384687798556,25.2,5.1,6,12.9,103,24,16.0,9,5.3,9.0,9,2.0,24,10,2017,40,201740,Thursday
1009,2017-10-06,319155.0,2017,10,325288.0,324181.0,320108.0,322585.0,272097.0,293559.0,326150.0,310996.14285714284,20327.278080029548,3.2,1.3,10,11.6,95,5,15.0,14,3.1,5.0,12,1.0,22,10,2017,40,201740,Friday
1010,2017-10-07,294595.0,2017,10,319155.0,325288.0,324181.0,320108.0,322585.0,272097.0,293559.0,311144.14285714284,20182.416492486303,15.9,4.2,18,12.2,106,3,14.3,16,4.2,7.0,11,2.0,22,10,2017,40,201740,Saturday
1011,2017-10-08,272584.0,2017,10,294595.0,319155.0,325288.0,324181.0,320108.0,322585.0,272097.0,311213.71428571426,20025.612697362205,0.1,0.1,4,12.1,97,20,14.7,15,1.8,3.0,4,0.0,23,10,2017,40,201740,Sunday
1012,2017-10-09,326328.0,2017,10,272584.0,294595.0,319155.0,325288.0,324181.0,320108.0,322585.0,311748.4285714286,20425.821247113665,10.4,3.4,13,12.1,101,1,13.4,11,2.1,3.0,5,1.0,1,10,2017,41,201741,Monday
1013,2017-10-10,329186.0,2017,10,326328.0,272584.0,294595.0,319155.0,325288.0,324181.0,320108.0,313045.28571428574,21313.918126537737,0.3,0.2,3,14.3,124,7,15.8,14,4.0,6.0,24,3.0,1,10,2017,41,201741,Tuesday
1014,2017-10-11,330276.0,2017,10,329186.0,326328.0,272584.0,294595.0,319155.0,325288.0,324181.0,313916.0,21959.375423722595,0.2,0.2,24,14.8,142,23,16.1,12,6.0,7.0,11,5.0,8,10,2017,41,201741,Wednesday
1015,2017-10-12,323932.0,2017,10,330276.0,329186.0,326328.0,272584.0,294595.0,319155.0,325288.0,313722.28571428574,21848.036561014364,0.2,0.2,1,13.4,108,19,16.1,14,3.7,6.0,1,2.0,18,10,2017,41,201741,Thursday
1016,2017-10-13,325576.0,2017,10,323932.0,330276.0,329186.0,326328.0,272584.0,294595.0,319155.0,314639.5714285714,22245.32338760305,0.0,0.0,1,15.3,109,1,18.2,13,3.8,6.0,12,3.0,1,10,2017,41,201741,Friday
1017,2017-10-14,286054.0,2017,10,325576.0,323932.0,330276.0,329186.0,326328.0,272584.0,294595.0,313419.4285714286,23713.762831297772,0.0,0.0,1,14.8,96,24,19.9,14,3.0,5.0,11,1.0,18,10,2017,41,201741,Saturday
1018,2017-10-15,268713.0,2017,10,286054.0,325576.0,323932.0,330276.0,329186.0,326328.0,272584.0,312866.4285714286,24842.99751007729,0.0,0.0,1,15.8,93,1,22.1,14,2.8,4.0,10,1.0,1,10,2017,41,201741,Sunday
1019,2017-10-16,321070.0,2017,10,268713.0,286054.0,325576.0,323932.0,330276.0,329186.0,326328.0,312115.28571428574,24444.434681635703,0.0,0.0,1,18.6,137,6,24.4,14,2.9,4.0,11,2.0,1,10,2017,42,201742,Monday
1020,2017-10-17,326462.0,2017,10,321070.0,268713.0,286054.0,325576.0,323932.0,330276.0,329186.0,311726.14285714284,24147.260786188213,0.0,0.0,1,12.9,82,23,16.6,1,2.5,4.0,2,1.0,19,10,2017,42,201742,Tuesday
1021,2017-10-18,323241.0,2017,10,326462.0,321070.0,268713.0,286054.0,325576.0,323932.0,330276.0,310721.14285714284,23380.781926107247,0.0,0.0,1,13.7,104,7,18.6,13,1.7,3.0,15,1.0,1,10,2017,42,201742,Wednesday
1022,2017-10-19,326587.0,2017,10,323241.0,326462.0,321070.0,268713.0,286054.0,325576.0,323932.0,311100.4285714286,23650.783826736915,-0.1,-0.1,1,15.7,101,6,20.4,14,2.8,4.0,10,1.0,1,10,2017,42,201742,Thursday
1023,2017-10-20,326175.0,2017,10,326587.0,323241.0,326462.0,321070.0,268713.0,286054.0,325576.0,311186.0,23712.88936422537,7.3,3.1,7,13.7,104,24,16.7,1,5.6,8.0,12,3.0,23,10,2017,42,201742,Friday
1024,2017-10-21,260711.0,2017,10,326175.0,326587.0,323241.0,326462.0,321070.0,268713.0,286054.0,307565.5714285714,29434.00078060022,0.5,0.4,7,13.2,104,1,17.5,13,5.0,7.0,13,3.0,1,10,2017,42,201742,Saturday
1025,2017-10-22,239621.0,2017,10,260711.0,326175.0,326587.0,323241.0,326462.0,321070.0,268713.0,303409.5714285714,36932.81860286831,13.2,3.9,7,10.8,96,3,13.2,12,4.7,6.0,1,3.0,17,10,2017,42,201742,Sunday
1026,2017-10-23,272228.0,2017,10,239621.0,260711.0,326175.0,326587.0,323241.0,326462.0,321070.0,296432.14285714284,37647.0597188703,0.1,0.1,24,12.6,103,18,15.2,14,3.4,5.0,10,2.0,16,10,2017,43,201743,Monday
1027,2017-10-24,294471.0,2017,10,272228.0,239621.0,260711.0,326175.0,326587.0,323241.0,326462.0,291862.0,35260.12136961524,0.8,0.3,10,15.3,130,1,17.1,17,4.6,6.0,15,3.0,3,10,2017,43,201743,Tuesday
1028,2017-10-25,309698.0,2017,10,294471.0,272228.0,239621.0,260711.0,326175.0,326587.0,323241.0,289927.28571428574,33583.072058773294,-0.1,-0.1,1,14.2,90,20,17.1,13,3.6,6.0,6,1.0,18,10,2017,43,201743,Wednesday
1029,2017-10-26,307951.0,2017,10,309698.0,294471.0,272228.0,239621.0,260711.0,326175.0,326587.0,287265.0,30817.315592590672,0.0,0.0,1,14.0,127,2,17.5,13,2.5,4.0,13,2.0,1,10,2017,43,201743,Thursday
1030,2017-10-27,301147.0,2017,10,307951.0,309698.0,294471.0,272228.0,239621.0,260711.0,326175.0,283689.5714285714,26731.621847898554,0.4,0.2,10,11.8,99,22,14.4,13,3.0,5.0,13,2.0,1,10,2017,43,201743,Friday
1031,2017-10-28,267977.0,2017,10,301147.0,307951.0,309698.0,294471.0,272228.0,239621.0,260711.0,284727.5714285714,25816.034060619128,1.6,0.7,17,12.4,93,3,15.3,24,5.2,8.0,24,3.0,1,10,2017,43,201743,Saturday
1032,2017-10-29,241206.0,2017,10,267977.0,301147.0,307951.0,309698.0,294471.0,272228.0,239621.0,284954.0,25357.34999298361,1.0,0.5,1,10.7,68,24,15.2,1,5.0,8.0,1,2.0,18,10,2017,43,201743,Sunday
1033,2017-10-30,287716.0,2017,10,241206.0,267977.0,301147.0,307951.0,309698.0,294471.0,272228.0,287166.5714285714,24729.80810585435,-0.1,-0.1,1,8.3,45,7,12.1,13,2.2,4.0,11,1.0,17,10,2017,44,201744,Monday
1034,2017-10-31,297607.0,2017,10,287716.0,241206.0,267977.0,301147.0,307951.0,309698.0,294471.0,287614.5714285714,24911.92284066098,-0.1,-0.1,1,10.1,82,1,11.2,15,3.6,5.0,10,1.0,2,10,2017,44,201744,Tuesday
1035,2017-11-01,338168.0,2017,11,297607.0,287716.0,241206.0,267977.0,301147.0,307951.0,309698.0,291681.71428571426,30756.57968475623,0.0,0.0,1,11.2,96,4,13.5,14,3.3,5.0,12,2.0,3,11,2017,44,201744,Wednesday
1036,2017-11-02,339494.0,2017,11,338168.0,297607.0,287716.0,241206.0,267977.0,301147.0,307951.0,296187.85714285716,35484.71714897633,-0.1,-0.1,1,9.8,38,24,14.0,13,2.4,4.0,1,1.0,19,11,2017,44,201744,Thursday
1037,2017-11-03,340796.0,2017,11,339494.0,338168.0,297607.0,287716.0,241206.0,267977.0,301147.0,301852.0,39360.950653323016,0.5,0.5,9,8.8,34,1,12.4,14,1.7,3.0,11,0.0,2,11,2017,44,201744,Friday
1038,2017-11-04,303104.0,2017,11,340796.0,339494.0,338168.0,297607.0,287716.0,241206.0,267977.0,306870.14285714284,36454.277739055346,3.0,1.5,15,10.6,74,1,13.1,20,3.4,5.0,12,2.0,1,11,2017,44,201744,Saturday
1039,2017-11-05,290607.0,2017,11,303104.0,340796.0,339494.0,338168.0,297607.0,287716.0,241206.0,313927.4285714286,24418.43354146704,4.8,1.6,16,7.8,50,24,10.9,1,2.3,4.0,14,1.0,2,11,2017,44,201744,Sunday
1040,2017-11-06,339152.0,2017,11,290607.0,303104.0,340796.0,339494.0,338168.0,297607.0,287716.0,321275.4285714286,22908.687099418017,0.4,0.4,1,4.8,-5,24,10.9,13,1.5,2.0,1,0.0,18,11,2017,45,201745,Monday
1041,2017-11-07,343841.0,2017,11,339152.0,290607.0,303104.0,340796.0,339494.0,338168.0,297607.0,327880.28571428574,21573.47601967336,0.0,0.0,1,3.3,-13,3,9.8,13,1.3,2.0,12,1.0,1,11,2017,45,201745,Tuesday
1042,2017-11-08,351247.0,2017,11,343841.0,339152.0,290607.0,303104.0,340796.0,339494.0,338168.0,329748.71428571426,23123.646985386073,0.0,0.0,1,5.9,24,1,7.6,13,1.7,3.0,13,0.0,24,11,2017,45,201745,Wednesday
1043,2017-11-09,346746.0,2017,11,351247.0,343841.0,339152.0,290607.0,303104.0,340796.0,339494.0,330784.71428571426,23785.998526544015,1.4,0.7,21,8.7,62,7,11.1,13,3.4,5.0,14,1.0,1,11,2017,45,201745,Thursday
1044,2017-11-10,343141.0,2017,11,346746.0,351247.0,343841.0,339152.0,290607.0,303104.0,340796.0,331119.71428571426,23966.32615229308,2.9,1.1,21,9.2,58,22,11.8,12,4.3,7.0,13,2.0,22,11,2017,45,201745,Friday
1045,2017-11-11,309907.0,2017,11,343141.0,346746.0,351247.0,343841.0,339152.0,290607.0,303104.0,332091.5714285714,22747.879724325365,3.7,1.1,9,6.6,38,24,9.4,15,2.8,5.0,9,1.0,20,11,2017,45,201745,Saturday
1046,2017-11-12,298164.0,2017,11,309907.0,343141.0,346746.0,351247.0,343841.0,339152.0,290607.0,333171.14285714284,20521.323490689276,7.4,1.4,11,5.2,32,2,6.4,22,2.5,4.0,6,1.0,1,11,2017,45,201745,Sunday
1047,2017-11-13,342035.0,2017,11,298164.0,309907.0,343141.0,346746.0,351247.0,343841.0,339152.0,333583.0,20689.603806420706,1.3,0.6,1,6.2,10,22,10.3,13,2.8,5.0,12,1.0,1,11,2017,46,201746,Monday
1048,2017-11-14,348619.0,2017,11,342035.0,298164.0,309907.0,343141.0,346746.0,351247.0,343841.0,334265.5714285714,21157.944290952255,0.4,0.2,17,7.7,27,2,9.2,19,3.9,6.0,13,1.0,1,11,2017,46,201746,Tuesday
1049,2017-11-15,349842.0,2017,11,348619.0,342035.0,298164.0,309907.0,343141.0,346746.0,351247.0,334064.85714285716,20975.88236863586,2.3,0.6,19,9.4,85,4,10.2,14,2.8,4.0,1,2.0,8,11,2017,46,201746,Wednesday
1050,2017-11-16,351113.0,2017,11,349842.0,348619.0,342035.0,298164.0,309907.0,343141.0,346746.0,334688.71428571426,21474.90494130502,1.8,0.7,22,9.3,62,24,10.7,19,2.8,4.0,12,1.0,23,11,2017,46,201746,Thursday
1051,2017-11-17,344529.0,2017,11,351113.0,349842.0,348619.0,342035.0,298164.0,309907.0,343141.0,334887.0,21572.14300125646,0.0,0.0,1,5.6,6,7,11.0,13,1.6,3.0,24,0.0,7,11,2017,46,201746,Friday
1052,2017-11-18,314709.0,2017,11,344529.0,351113.0,349842.0,348619.0,342035.0,298164.0,309907.0,335573.0,20704.271837795324,5.0,1.8,15,6.9,35,22,9.6,14,3.4,6.0,12,1.0,18,11,2017,46,201746,Saturday
1053,2017-11-19,297167.0,2017,11,314709.0,344529.0,351113.0,349842.0,348619.0,342035.0,298164.0,335430.5714285714,21005.740436502245,1.9,0.9,5,6.7,44,1,9.9,13,3.2,5.0,11,2.0,1,11,2017,46,201746,Sunday
1054,2017-11-20,352373.0,2017,11,297167.0,314709.0,344529.0,351113.0,349842.0,348619.0,342035.0,336907.4285714286,21892.18447952843,9.7,1.3,16,7.8,46,11,11.8,21,4.0,5.0,10,3.0,1,11,2017,47,201747,Monday
1055,2017-11-21,350828.0,2017,11,352373.0,297167.0,314709.0,344529.0,351113.0,349842.0,348619.0,337223.0,22104.03716518752,1.3,0.4,4,11.5,106,20,12.4,15,4.3,6.0,20,3.0,1,11,2017,47,201747,Tuesday
1056,2017-11-22,344563.0,2017,11,350828.0,352373.0,297167.0,314709.0,344529.0,351113.0,349842.0,336468.85714285716,21687.884762608403,1.3,1.1,3,11.4,105,19,13.3,14,6.3,7.0,2,5.0,16,11,2017,47,201747,Wednesday
1057,2017-11-23,349308.0,2017,11,344563.0,350828.0,352373.0,297167.0,314709.0,344529.0,351113.0,336211.0,21494.624560573073,0.8,0.5,13,11.1,82,24,14.4,13,6.4,10.0,10,4.0,21,11,2017,47,201747,Thursday
1058,2017-11-24,349048.0,2017,11,349308.0,344563.0,350828.0,352373.0,297167.0,314709.0,344529.0,336856.5714285714,21850.993179999212,1.6,0.6,3,6.9,43,24,9.2,13,1.8,4.0,13,0.0,22,11,2017,47,201747,Friday
1059,2017-11-25,318304.0,2017,11,349048.0,349308.0,344563.0,350828.0,352373.0,297167.0,314709.0,337370.14285714284,21278.440242246335,0.2,0.2,20,3.7,-6,7,7.4,12,2.6,4.0,13,1.0,1,11,2017,47,201747,Saturday
1060,2017-11-26,304711.0,2017,11,318304.0,349048.0,349308.0,344563.0,350828.0,352373.0,297167.0,338447.85714285716,18968.521093542888,5.7,3.2,12,5.3,30,22,8.0,13,3.7,5.0,11,2.0,19,11,2017,47,201747,Sunday
1061,2017-11-27,359277.0,2017,11,304711.0,318304.0,349048.0,349308.0,344563.0,350828.0,352373.0,339434.14285714284,19966.48452973587,15.2,2.9,11,6.7,47,5,9.1,15,5.2,8.0,7,3.0,14,11,2017,48,201748,Monday
1062,2017-11-28,356977.0,2017,11,359277.0,304711.0,318304.0,349048.0,349308.0,344563.0,350828.0,340312.5714285714,20674.031318356185,0.9,0.4,11,5.4,12,24,7.8,13,3.1,4.0,6,2.0,19,11,2017,48,201748,Tuesday
1063,2017-11-29,357852.0,2017,11,356977.0,359277.0,304711.0,318304.0,349048.0,349308.0,344563.0,342211.0,21713.40070094944,0.1,0.1,14,2.9,6,24,4.0,14,1.9,3.0,1,1.0,16,11,2017,48,201748,Wednesday
1064,2017-11-30,360839.0,2017,11,357852.0,356977.0,359277.0,304711.0,318304.0,349048.0,349308.0,343858.28571428574,22754.013358191423,0.6,0.2,3,1.5,-24,22,4.6,12,1.8,3.0,3,1.0,1,11,2017,48,201748,Thursday
1065,2017-12-01,359271.0,2017,12,360839.0,357852.0,356977.0,359277.0,304711.0,318304.0,349048.0,345318.71428571426,23459.750671552767,-0.1,-0.1,1,0.0,-28,20,3.1,15,1.3,3.0,8,0.0,17,12,2017,48,201748,Friday
1066,2017-12-02,328181.0,2017,12,359271.0,360839.0,357852.0,356977.0,359277.0,304711.0,318304.0,346729.71428571426,21802.635259025163,-0.1,-0.1,1,-0.4,-12,8,0.6,5,2.3,4.0,20,0.0,1,12,2017,48,201748,Saturday
