datetime,loadConsumption,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year,Week,WeekKey,day_of_week
2017-03-03,340794.0,1.1,0.6,14,5.9,12,7,8.8,19,3.9,6.0,11,2.0,3,3,2017,9,201709,Friday
2017-03-04,304246.0,6.1,2.1,22,9.2,62,24,13.2,15,3.2,5.0,12,1.0,18,3,2017,9,201709,Saturday
2017-03-05,289198.0,3.8,1.4,17,6.9,38,24,10.6,13,5.4,7.0,11,3.0,20,3,2017,9,201709,Sunday
2017-03-06,338153.0,2.3,1.6,19,6.0,32,3,9.5,16,2.1,3.0,1,1.0,6,3,2017,10,201710,Monday
2017-03-07,340941.0,0.1,0.1,13,6.7,45,24,9.4,14,2.5,4.0,12,1.0,6,3,2017,10,201710,Tuesday
2017-03-08,351261.0,13.7,2.4,8,5.9,8,24,10.6,16,3.8,7.0,10,2.0,2,3,2017,10,201710,Wednesday
2017-03-09,339915.0,0.1,0.1,10,7.7,7,1,12.8,14,4.0,8.0,14,1.0,5,3,2017,10,201710,Thursday
2017-03-10,327873.0,0.0,0.0,1,6.5,-9,6,11.2,13,1.9,3.0,16,1.0,5,3,2017,10,201710,Friday
2017-03-11,294338.0,0.0,0.0,1,7.3,15,6,13.0,13,2.1,3.0,9,1.0,4,3,2017,10,201710,Saturday
2017-03-12,274469.0,0.0,0.0,1,7.9,14,24,14.8,15,3.3,5.0,7,1.0,23,3,2017,10,201710,Sunday
2017-03-13,324611.0,0.0,0.0,1,6.5,-5,6,13.7,13,2.3,4.0,13,1.0,2,3,2017,11,201711,Monday
2017-03-14,328869.0,0.0,0.0,1,8.8,32,1,14.9,13,3.3,5.0,12,2.0,1,3,2017,11,201711,Tuesday
2017-03-15,322709.0,0.0,0.0,1,9.0,16,24,13.9,13,1.9,3.0,11,1.0,4,3,2017,11,201711,Wednesday
2017-03-16,319421.0,0.0,0.0,1,9.4,11,4,16.8,15,2.7,5.0,12,1.0,1,3,2017,11,201711,Thursday
2017-03-17,322752.0,5.7,2.6,24,8.3,67,22,10.3,14,4.9,7.0,21,2.0,4,3,2017,11,201711,Friday
2017-03-18,296176.0,6.2,1.3,1,9.7,74,1,12.7,11,4.3,8.0,1,1.0,17,3,2017,11,201711,Saturday
2017-03-19,278754.0,0.2,0.2,2,11.3,98,1,12.7,14,5.9,8.0,14,3.0,1,3,2017,11,201711,Sunday
2017-03-20,329334.0,9.4,3.1,23,10.3,88,24,11.5,14,6.2,8.0,14,3.0,24,3,2017,12,201712,Monday
2017-03-21,320037.0,-0.1,-0.1,1,7.5,13,24,9.8,12,4.2,7.0,13,2.0,22,3,2017,12,201712,Tuesday
2017-03-22,319338.0,0.0,0.0,1,6.3,-3,5,12.4,13,3.8,6.0,12,2.0,1,3,2017,12,201712,Wednesday
2017-03-23,317708.0,0.0,0.0,1,8.2,19,4,14.0,14,4.5,7.0,12,2.0,1,3,2017,12,201712,Thursday
2017-03-24,310798.0,0.0,0.0,1,8.4,31,6,14.2,15,4.7,6.0,11,3.0,3,3,2017,12,201712,Friday
2017-03-25,274768.0,0.0,0.0,1,8.5,21,6,14.3,15,4.4,7.0,15,3.0,3,3,2017,12,201712,Saturday
2017-03-26,262639.0,0.0,0.0,1,8.0,33,6,13.0,14,3.5,5.0,1,2.0,6,3,2017,12,201712,Sunday
2017-03-27,305880.0,0.0,0.0,1,9.2,18,6,17.4,15,2.6,5.0,12,1.0,19,3,2017,13,201713,Monday
2017-03-28,308085.0,0.1,0.1,19,11.3,6,6,19.7,14,2.8,5.0,14,1.0,1,3,2017,13,201713,Tuesday
2017-03-29,319898.0,-0.1,-0.1,1,12.6,103,2,14.7,16,4.5,6.0,8,2.0,19,3,2017,13,201713,Wednesday
2017-03-30,310909.0,0.0,0.0,1,15.7,108,2,21.8,16,3.7,6.0,10,2.0,1,3,2017,13,201713,Thursday
2017-03-31,307373.0,1.4,1.4,21,14.5,89,24,21.8,13,3.5,6.0,13,1.0,22,3,2017,13,201713,Friday
2017-04-01,276514.0,-0.1,-0.1,1,10.8,60,3,14.1,14,2.0,4.0,9,1.0,2,4,2017,13,201713,Saturday
2017-04-02,255632.0,0.0,0.0,1,10.3,44,5,16.9,13,2.3,4.0,13,1.0,1,4,2017,13,201713,Sunday
2017-04-03,306667.0,0.0,0.0,1,8.1,27,24,14.3,17,1.5,2.0,1,1.0,6,4,2017,14,201714,Monday
2017-04-04,305239.0,0.0,0.0,1,9.8,22,2,16.5,14,1.8,4.0,18,1.0,1,4,2017,14,201714,Tuesday
2017-04-05,311079.0,0.0,0.0,1,9.2,62,1,12.8,12,3.5,5.0,12,2.0,5,4,2017,14,201714,Wednesday
2017-04-06,315465.0,-0.1,-0.1,1,8.1,38,23,11.8,16,3.0,4.0,1,1.0,21,4,2017,14,201714,Thursday
2017-04-07,311332.0,0.0,0.0,1,10.5,73,1,13.8,13,2.6,3.0,3,2.0,1,4,2017,14,201714,Friday
2017-04-08,273153.0,0.0,0.0,1,9.6,29,24,15.5,17,1.3,2.0,3,0.0,2,4,2017,14,201714,Saturday
2017-04-09,253374.0,0.0,0.0,1,11.7,8,5,21.0,17,2.2,4.0,16,1.0,1,4,2017,14,201714,Sunday
2017-04-10,308748.0,0.0,0.0,1,9.8,41,24,15.5,1,3.4,5.0,9,1.0,23,4,2017,15,201715,Monday
2017-04-11,309491.0,0.0,0.0,1,9.6,23,2,13.8,14,3.3,5.0,10,1.0,1,4,2017,15,201715,Tuesday
2017-04-12,319019.0,0.8,0.3,18,9.8,83,24,11.9,11,4.2,6.0,14,2.0,24,4,2017,15,201715,Wednesday
2017-04-13,312406.0,-0.1,-0.1,1,9.3,60,24,13.3,14,3.3,5.0,12,2.0,1,4,2017,15,201715,Thursday
2017-04-14,309335.0,-0.1,-0.1,1,9.9,65,1,13.0,15,3.2,5.0,15,2.0,1,4,2017,15,201715,Friday
2017-04-15,276035.0,3.4,0.9,4,9.6,65,24,12.1,11,4.5,6.0,11,2.0,24,4,2017,15,201715,Saturday
2017-04-16,256595.0,2.9,1.7,24,7.9,50,24,10.8,15,2.9,5.0,12,1.0,23,4,2017,15,201715,Sunday
2017-04-17,264480.0,8.6,3.7,2,6.5,27,24,10.9,15,3.5,6.0,13,1.0,5,4,2017,16,201716,Monday
2017-04-18,311041.0,-0.1,-0.1,1,6.1,8,2,11.1,14,3.2,6.0,16,1.0,4,4,2017,16,201716,Tuesday
2017-04-19,312575.0,0.0,0.0,1,3.9,-13,24,8.3,12,2.9,5.0,11,1.0,21,4,2017,16,201716,Wednesday
2017-04-20,308071.0,0.0,0.0,1,6.9,-34,5,12.9,16,2.3,4.0,9,0.0,4,4,2017,16,201716,Thursday
2017-04-21,311168.0,0.8,0.4,23,11.1,82,24,14.9,12,3.6,6.0,14,2.0,1,4,2017,16,201716,Friday
2017-04-22,275709.0,0.6,0.2,1,7.8,40,23,11.3,14,3.7,6.0,9,2.0,2,4,2017,16,201716,Saturday
2017-04-23,261482.0,0.1,0.1,12,6.6,20,23,11.4,15,2.6,4.0,9,1.0,20,4,2017,16,201716,Sunday
2017-04-24,310211.0,2.7,1.8,21,9.3,52,1,13.0,9,4.3,6.0,9,2.0,22,4,2017,17,201717,Monday
2017-04-25,308115.0,2.0,0.6,16,5.9,21,24,9.9,13,3.9,6.0,12,1.0,24,4,2017,17,201717,Tuesday
2017-04-26,308030.0,0.3,0.2,15,5.0,-14,5,10.4,14,2.2,4.0,11,0.0,1,4,2017,17,201717,Wednesday
2017-04-27,270148.0,0.2,0.1,10,6.1,-20,5,10.9,12,2.8,5.0,13,1.0,1,4,2017,17,201717,Thursday
2017-04-28,296927.0,1.9,0.6,4,7.6,30,24,11.7,16,2.5,4.0,13,1.0,8,4,2017,17,201717,Friday
2017-04-29,272239.0,-0.1,-0.1,1,7.6,5,4,14.0,12,1.9,3.0,18,1.0,1,4,2017,17,201717,Saturday
2017-04-30,255234.0,0.0,0.0,1,12.3,33,5,18.4,16,6.1,9.0,12,3.0,1,4,2017,17,201717,Sunday
2017-05-01,313993.0,0.9,0.5,8,11.7,82,24,13.7,11,3.1,6.0,1,1.0,19,5,2017,18,201718,Monday
2017-05-02,318256.0,4.7,1.6,23,10.0,47,3,15.2,14,2.3,5.0,15,0.0,4,5,2017,18,201718,Tuesday
2017-05-03,319271.0,3.5,2.1,22,10.7,77,2,15.2,18,3.3,4.0,7,1.0,23,5,2017,18,201718,Wednesday
2017-05-04,315316.0,-0.1,-0.1,1,10.4,77,6,13.3,12,5.1,7.0,13,2.0,1,5,2017,18,201718,Thursday
2017-05-05,318332.0,-0.1,-0.1,1,8.9,66,24,11.1,15,3.5,6.0,6,2.0,23,5,2017,18,201718,Friday
2017-05-06,270917.0,0.0,0.0,1,12.8,59,4,18.8,15,4.1,6.0,11,3.0,1,5,2017,18,201718,Saturday
2017-05-07,262811.0,0.0,0.0,1,11.7,86,20,16.2,14,3.3,5.0,17,2.0,1,5,2017,18,201718,Sunday
2017-05-08,312428.0,-0.1,-0.1,1,9.7,43,24,15.3,14,3.9,7.0,15,2.0,5,5,2017,19,201719,Monday
2017-05-09,310223.0,0.0,0.0,1,8.0,11,4,13.8,14,2.3,4.0,15,1.0,2,5,2017,19,201719,Tuesday
2017-05-10,309894.0,0.0,0.0,1,9.0,-1,4,15.9,17,1.8,3.0,13,0.0,2,5,2017,19,201719,Wednesday
2017-05-11,309972.0,0.3,0.2,22,15.4,47,4,22.8,16,3.5,5.0,11,2.0,2,5,2017,19,201719,Thursday
2017-05-12,314584.0,12.5,6.6,19,15.5,120,23,21.2,17,2.9,5.0,13,1.0,22,5,2017,19,201719,Friday
2017-05-13,278305.0,10.0,7.9,2,14.0,85,23,19.0,12,2.7,5.0,12,1.0,21,5,2017,19,201719,Saturday
2017-05-14,258546.0,1.9,1.7,14,13.4,66,24,19.9,11,3.1,6.0,11,1.0,20,5,2017,19,201719,Sunday
2017-05-15,302351.0,-0.1,-0.1,1,14.9,55,3,21.2,15,2.5,4.0,8,1.0,1,5,2017,20,201720,Monday
2017-05-16,315065.0,-0.1,-0.1,1,20.4,152,24,26.2,15,2.6,4.0,11,0.0,23,5,2017,20,201720,Tuesday
2017-05-17,317738.0,0.0,0.0,1,22.3,144,2,28.4,14,2.8,5.0,17,1.0,1,5,2017,20,201720,Wednesday
2017-05-18,319799.0,0.3,0.2,6,16.5,144,10,21.1,1,3.3,6.0,24,2.0,4,5,2017,20,201720,Thursday
2017-05-19,313296.0,0.1,0.1,1,13.6,105,24,16.7,3,4.6,8.0,9,2.0,19,5,2017,20,201720,Friday
2017-05-20,268617.0,1.2,0.5,11,12.5,74,24,17.3,14,2.8,5.0,9,1.0,19,5,2017,20,201720,Saturday
2017-05-21,256315.0,0.0,0.0,1,14.4,54,4,20.2,17,1.9,3.0,9,1.0,1,5,2017,20,201720,Sunday
2017-05-22,307052.0,0.0,0.0,1,17.6,81,4,24.6,14,1.9,4.0,10,0.0,20,5,2017,21,201721,Monday
2017-05-23,315813.0,0.0,0.0,1,16.1,99,24,21.0,14,3.0,6.0,15,1.0,1,5,2017,21,201721,Tuesday
2017-05-24,343319.0,0.0,0.0,1,15.9,90,3,22.3,12,2.6,5.0,15,1.0,1,5,2017,21,201721,Wednesday
2017-05-25,341646.0,0.0,0.0,1,17.4,92,4,23.0,16,2.5,4.0,18,1.0,2,5,2017,21,201721,Thursday
2017-05-26,347231.0,0.0,0.0,1,20.3,110,4,26.6,16,3.7,6.0,16,1.0,3,5,2017,21,201721,Friday
2017-05-27,318821.0,0.0,0.0,1,22.9,160,4,31.9,16,3.7,6.0,9,1.0,22,5,2017,21,201721,Saturday
2017-05-28,328076.0,0.0,0.0,1,20.5,149,5,26.6,14,2.6,4.0,16,1.0,1,5,2017,21,201721,Sunday
2017-05-29,329432.0,0.3,0.3,23,21.9,154,4,28.6,14,3.1,6.0,7,1.0,20,5,2017,22,201722,Monday
2017-05-30,301730.0,0.0,0.0,1,18.3,155,24,21.2,13,3.9,5.0,10,2.0,1,5,2017,22,201722,Tuesday
2017-05-31,321072.0,0.0,0.0,1,17.4,107,24,22.2,13,3.0,5.0,14,2.0,3,5,2017,22,201722,Wednesday
2017-06-01,314684.0,0.0,0.0,1,16.6,75,4,23.4,15,2.0,3.0,13,1.0,2,6,2017,22,201722,Thursday
2017-06-02,317438.0,0.0,0.0,1,19.8,108,4,26.6,12,1.8,4.0,17,0.0,5,6,2017,22,201722,Friday
2017-06-03,281930.0,2.1,2.1,10,18.4,143,24,23.7,13,2.3,5.0,14,1.0,1,6,2017,22,201722,Saturday
2017-06-04,253499.0,0.0,0.0,1,15.4,87,24,19.5,9,3.0,5.0,10,1.0,2,6,2017,22,201722,Sunday
2017-06-05,261678.0,0.0,0.0,1,17.1,84,2,22.9,17,4.0,7.0,12,2.0,1,6,2017,23,201723,Monday
2017-06-06,311213.0,10.5,2.5,17,14.1,110,17,17.4,5,6.6,10.0,13,4.0,1,6,2017,23,201723,Tuesday
2017-06-07,314110.0,5.1,1.6,8,14.0,113,8,17.4,15,6.2,8.0,16,5.0,3,6,2017,23,201723,Wednesday
2017-06-08,314809.0,0.3,0.3,9,16.8,117,4,23.2,16,4.3,6.0,11,1.0,21,6,2017,23,201723,Thursday
2017-06-09,315076.0,21.2,6.8,9,16.5,130,1,19.6,14,4.1,6.0,3,2.0,1,6,2017,23,201723,Friday
2017-06-10,272107.0,0.0,0.0,1,17.8,117,4,23.9,17,3.0,5.0,11,0.0,22,6,2017,23,201723,Saturday
2017-06-11,263892.0,-0.1,-0.1,1,19.9,121,3,27.1,13,3.2,5.0,12,1.0,1,6,2017,23,201723,Sunday
2017-06-12,312910.0,-0.1,-0.1,1,16.1,145,2,17.8,16,4.1,6.0,8,2.0,22,6,2017,24,201724,Monday
2017-06-13,311941.0,0.0,0.0,1,16.3,93,24,20.8,12,2.6,4.0,9,0.0,23,6,2017,24,201724,Tuesday
2017-06-14,312201.0,0.0,0.0,1,17.4,75,4,24.4,16,1.7,3.0,14,1.0,1,6,2017,24,201724,Wednesday
2017-06-15,319977.0,0.0,0.0,1,20.0,120,4,26.4,11,3.5,6.0,12,1.0,4,6,2017,24,201724,Thursday
2017-06-16,313497.0,0.0,0.0,1,16.2,129,23,18.0,9,3.5,5.0,9,2.0,20,6,2017,24,201724,Friday
2017-06-17,279920.0,0.0,0.0,1,18.6,129,24,23.2,15,2.5,4.0,12,1.0,21,6,2017,24,201724,Saturday
2017-06-18,265221.0,0.0,0.0,1,20.8,111,4,27.8,18,1.3,3.0,19,0.0,4,6,2017,24,201724,Sunday
2017-06-19,324094.0,0.0,0.0,1,23.6,137,4,30.9,17,1.8,3.0,18,1.0,1,6,2017,25,201725,Monday
2017-06-20,325360.0,0.0,0.0,1,21.6,149,24,27.4,12,3.8,5.0,13,1.0,1,6,2017,25,201725,Tuesday
2017-06-21,321781.0,0.0,0.0,1,21.4,131,3,29.1,16,2.6,4.0,8,1.0,20,6,2017,25,201725,Wednesday
2017-06-22,333643.0,1.3,1.3,16,22.9,171,24,30.8,13,4.3,6.0,13,2.0,4,6,2017,25,201725,Thursday
2017-06-23,319190.0,0.0,0.0,1,19.6,168,2,23.2,12,4.3,6.0,12,2.0,3,6,2017,25,201725,Friday
2017-06-24,284493.0,5.5,1.3,18,17.1,163,8,17.9,23,4.5,5.0,1,4.0,4,6,2017,25,201725,Saturday
2017-06-25,269344.0,4.6,1.5,5,17.5,154,14,19.0,11,3.8,5.0,1,2.0,15,6,2017,25,201725,Sunday
2017-06-26,308325.0,0.0,0.0,1,16.8,123,24,20.6,14,2.8,4.0,18,2.0,4,6,2017,26,201726,Monday
2017-06-27,314811.0,2.8,2.5,22,17.3,113,4,21.8,14,3.8,5.0,7,2.0,3,6,2017,26,201726,Tuesday
2017-06-28,327223.0,3.1,1.3,13,18.0,150,24,21.9,11,2.8,4.0,2,1.0,23,6,2017,26,201726,Wednesday
2017-06-29,320892.0,0.1,0.1,12,17.5,133,24,21.7,14,2.2,4.0,14,0.0,24,6,2017,26,201726,Thursday
2017-06-30,316133.0,4.2,2.3,24,16.2,116,3,20.8,13,2.6,5.0,13,1.0,1,6,2017,26,201726,Friday
2017-07-01,284064.0,6.9,2.3,1,16.1,139,22,21.0,16,3.0,5.0,15,2.0,4,7,2017,26,201726,Saturday
2017-07-02,264718.0,0.6,0.6,6,15.6,89,24,19.6,13,3.0,5.0,13,1.0,21,7,2017,26,201726,Sunday
2017-07-03,311371.0,1.0,0.9,24,16.6,81,3,22.0,15,3.7,6.0,9,1.0,1,7,2017,27,201727,Monday
2017-07-04,316424.0,-0.1,-0.1,1,18.6,150,24,23.2,15,1.5,2.0,7,1.0,1,7,2017,27,201727,Tuesday
2017-07-05,319954.0,0.0,0.0,1,19.0,120,4,24.8,13,1.9,4.0,15,0.0,4,7,2017,27,201727,Wednesday
2017-07-06,326263.0,17.0,4.6,24,19.9,108,4,26.5,16,2.1,3.0,12,1.0,1,7,2017,27,201727,Thursday
2017-07-07,325976.0,-0.1,-0.1,1,20.6,153,24,26.0,12,2.9,5.0,13,1.0,21,7,2017,27,201727,Friday
2017-07-08,283692.0,-0.1,-0.1,1,18.6,113,24,24.5,11,2.0,4.0,13,0.0,1,7,2017,27,201727,Saturday
2017-07-09,260348.0,0.0,0.0,1,17.2,91,4,23.2,15,2.0,3.0,8,0.0,2,7,2017,27,201727,Sunday
2017-07-10,318457.0,0.1,0.1,18,19.6,140,1,25.9,13,2.2,5.0,15,1.0,1,7,2017,28,201728,Monday
2017-07-11,319339.0,3.3,1.9,24,17.7,153,21,20.7,9,3.0,4.0,7,1.0,21,7,2017,28,201728,Tuesday
2017-07-12,322100.0,26.8,4.8,9,14.9,89,24,18.2,16,3.4,6.0,13,1.0,24,7,2017,28,201728,Wednesday
2017-07-13,312324.0,0.0,0.0,1,14.6,74,4,20.5,17,1.0,2.0,13,0.0,6,7,2017,28,201728,Thursday
2017-07-14,311569.0,17.6,8.0,12,14.2,80,4,18.6,16,2.9,6.0,15,0.0,2,7,2017,28,201728,Friday
2017-07-15,274054.0,-0.1,-0.1,1,17.2,109,4,21.5,16,2.4,4.0,16,1.0,6,7,2017,28,201728,Saturday
2017-07-16,269296.0,1.2,1.1,22,18.6,160,3,22.1,13,2.8,4.0,11,1.0,21,7,2017,28,201728,Sunday
2017-07-17,307526.0,-0.1,-0.1,1,18.6,130,24,23.1,15,2.3,3.0,12,1.0,6,7,2017,29,201729,Monday
2017-07-18,313810.0,0.0,0.0,1,19.9,120,3,25.2,16,3.5,5.0,13,1.0,2,7,2017,29,201729,Tuesday
2017-07-19,326799.0,0.1,0.1,24,23.5,180,4,29.4,14,3.7,7.0,14,1.0,20,7,2017,29,201729,Wednesday
2017-07-20,326725.0,21.0,7.3,9,19.1,135,23,24.2,12,3.2,6.0,16,1.0,1,7,2017,29,201729,Thursday
2017-07-21,306256.0,0.0,0.0,1,18.2,128,5,22.7,16,2.9,5.0,22,2.0,2,7,2017,29,201729,Friday
2017-07-22,275958.0,3.5,2.2,18,19.4,145,3,24.2,11,2.5,5.0,11,1.0,5,7,2017,29,201729,Saturday
2017-07-23,259943.0,11.2,7.6,20,16.0,132,4,19.1,13,3.3,6.0,12,1.0,1,7,2017,29,201729,Sunday
2017-07-24,303679.0,2.5,1.4,22,16.1,119,5,20.2,16,2.5,5.0,13,1.0,1,7,2017,30,201730,Monday
2017-07-25,306892.0,8.3,2.7,17,16.7,140,3,20.0,12,3.3,6.0,12,1.0,2,7,2017,30,201730,Tuesday
2017-07-26,303864.0,0.1,0.1,24,19.0,138,2,23.6,14,2.9,5.0,24,1.0,2,7,2017,30,201730,Wednesday
2017-07-27,305994.0,-0.1,-0.1,1,18.5,162,24,21.4,14,4.0,6.0,14,3.0,4,7,2017,30,201730,Thursday
2017-07-28,301836.0,1.7,1.2,10,17.2,148,4,21.0,13,5.2,7.0,9,3.0,22,7,2017,30,201730,Friday
2017-07-29,275002.0,7.6,4.0,20,18.2,162,1,20.5,11,3.9,7.0,8,1.0,17,7,2017,30,201730,Saturday
2017-07-30,259131.0,1.4,1.4,12,18.8,133,24,22.9,10,4.1,7.0,9,1.0,1,7,2017,30,201730,Sunday
2017-07-31,293326.0,-0.1,-0.1,1,18.1,126,3,22.8,14,2.7,5.0,9,1.0,21,7,2017,31,201731,Monday
2017-08-01,298925.0,0.0,0.0,1,17.8,125,5,22.7,15,1.4,2.0,9,0.0,3,8,2017,31,201731,Tuesday
2017-08-02,298273.0,3.0,0.9,18,17.6,135,1,22.0,14,2.7,7.0,17,1.0,1,8,2017,31,201731,Wednesday
2017-08-03,298733.0,1.7,1.3,10,19.0,165,24,22.5,14,5.9,9.0,14,2.0,5,8,2017,31,201731,Thursday
2017-08-04,292507.0,0.6,0.6,7,18.3,154,7,21.8,14,5.0,7.0,10,3.0,21,8,2017,31,201731,Friday
2017-08-05,263460.0,1.8,0.8,20,15.9,106,24,20.4,15,2.4,4.0,14,1.0,6,8,2017,31,201731,Saturday
2017-08-06,246405.0,0.0,0.0,1,15.8,90,2,21.7,15,2.1,4.0,15,1.0,3,8,2017,31,201731,Sunday
2017-08-07,284965.0,0.0,0.0,1,16.8,88,5,22.6,14,2.2,4.0,10,1.0,1,8,2017,32,201732,Monday
2017-08-08,299400.0,6.5,2.8,15,16.2,141,5,19.6,11,2.0,4.0,20,1.0,6,8,2017,32,201732,Tuesday
2017-08-09,290187.0,-0.1,-0.1,1,16.7,123,24,21.3,15,3.3,6.0,11,1.0,19,8,2017,32,201732,Wednesday
2017-08-10,297549.0,2.4,1.3,24,15.7,97,5,20.5,13,1.7,3.0,10,1.0,1,8,2017,32,201732,Thursday
2017-08-11,290110.0,0.2,0.2,1,16.7,120,5,20.3,14,2.2,4.0,17,1.0,2,8,2017,32,201732,Friday
2017-08-12,266325.0,4.4,1.0,4,16.8,125,24,21.6,13,2.8,4.0,1,1.0,20,8,2017,32,201732,Saturday
2017-08-13,247459.0,0.0,0.0,1,16.2,100,4,21.5,12,1.6,3.0,12,1.0,1,8,2017,32,201732,Sunday
2017-08-14,291315.0,0.0,0.0,1,17.9,105,5,24.1,14,2.3,4.0,12,1.0,19,8,2017,33,201733,Monday
2017-08-15,304914.0,1.5,0.5,10,17.9,136,5,21.8,17,1.7,3.0,11,1.0,1,8,2017,33,201733,Tuesday
2017-08-16,300820.0,0.0,0.0,1,17.6,116,3,23.3,15,1.8,3.0,10,0.0,22,8,2017,33,201733,Wednesday
2017-08-17,309935.0,2.3,0.7,11,17.3,121,1,19.9,18,3.3,5.0,11,1.0,1,8,2017,33,201733,Thursday
2017-08-18,301811.0,6.2,6.0,11,16.9,130,24,20.1,17,3.6,5.0,17,2.0,21,8,2017,33,201733,Friday
2017-08-19,266112.0,10.4,3.2,22,15.4,127,23,19.6,14,4.1,5.0,3,2.0,24,8,2017,33,201733,Saturday
2017-08-20,254679.0,-0.1,-0.1,1,15.8,115,5,19.8,13,3.2,5.0,11,1.0,23,8,2017,33,201733,Sunday
2017-08-21,299508.0,0.0,0.0,1,15.9,112,4,20.8,12,1.8,4.0,12,1.0,1,8,2017,34,201734,Monday
2017-08-22,302525.0,0.0,0.0,1,18.2,129,1,23.5,16,2.0,4.0,22,1.0,1,8,2017,34,201734,Tuesday
2017-08-23,304108.0,0.0,0.0,1,19.6,129,5,25.0,14,3.1,4.0,8,2.0,2,8,2017,34,201734,Wednesday
2017-08-24,310328.0,-0.1,-0.1,1,17.9,111,24,22.2,14,2.8,4.0,1,1.0,21,8,2017,34,201734,Thursday
2017-08-25,305733.0,0.0,0.0,1,16.9,102,5,23.4,15,1.3,2.0,10,1.0,1,8,2017,34,201734,Friday
2017-08-26,275688.0,0.0,0.0,1,18.2,100,5,25.0,16,1.5,3.0,17,1.0,1,8,2017,34,201734,Saturday
2017-08-27,262133.0,0.0,0.0,1,17.8,110,5,24.7,14,1.3,2.0,12,0.0,5,8,2017,34,201734,Sunday
2017-08-28,316636.0,0.0,0.0,1,18.7,106,5,26.8,15,1.3,3.0,13,0.0,18,8,2017,35,201735,Monday
2017-08-29,324595.0,1.5,1.3,18,21.0,122,4,29.0,15,2.0,4.0,12,1.0,1,8,2017,35,201735,Tuesday
2017-08-30,333362.0,8.8,1.7,8,17.8,135,24,22.5,12,2.8,5.0,18,1.0,7,8,2017,35,201735,Wednesday
2017-08-31,313612.0,2.0,0.8,4,14.4,95,23,19.7,15,2.0,4.0,16,0.0,20,8,2017,35,201735,Thursday
2017-09-01,310216.0,0.3,0.2,19,14.7,98,6,19.3,16,1.4,3.0,12,1.0,1,9,2017,35,201735,Friday
2017-09-02,274275.0,0.0,0.0,1,13.3,77,5,19.4,14,1.5,3.0,11,0.0,20,9,2017,35,201735,Saturday
2017-09-03,262083.0,0.0,0.0,1,13.0,57,6,20.0,14,1.4,3.0,10,0.0,1,9,2017,35,201735,Sunday
2017-09-04,314861.0,0.0,0.0,1,15.8,84,2,21.6,14,2.3,4.0,11,1.0,1,9,2017,36,201736,Monday
2017-09-05,326747.0,0.6,0.3,14,18.6,158,1,21.7,16,2.9,4.0,8,2.0,1,9,2017,36,201736,Tuesday
2017-09-06,321386.0,3.7,2.0,5,15.9,136,24,18.3,14,3.8,6.0,10,2.0,1,9,2017,36,201736,Wednesday
2017-09-07,320029.0,2.8,1.4,1,15.6,130,5,18.5,12,3.3,5.0,15,2.0,1,9,2017,36,201736,Thursday
2017-09-08,326483.0,17.2,2.7,16,15.1,139,21,15.8,13,5.0,6.0,6,3.0,21,9,2017,36,201736,Friday
2017-09-09,282854.0,12.5,2.9,5,13.2,82,22,17.7,13,2.5,4.0,1,1.0,19,9,2017,36,201736,Saturday
2017-09-10,264488.0,0.9,0.8,24,13.9,82,2,17.7,14,5.0,8.0,21,1.0,2,9,2017,36,201736,Sunday
2017-09-11,313644.0,9.5,1.8,19,14.1,117,21,17.4,12,6.4,9.0,12,5.0,5,9,2017,37,201737,Monday
2017-09-12,311828.0,0.1,0.1,24,14.6,122,5,18.3,14,4.8,7.0,14,3.0,19,9,2017,37,201737,Tuesday
2017-09-13,317073.0,12.5,3.2,2,14.1,108,24,17.6,14,7.0,9.0,5,3.0,24,9,2017,37,201737,Wednesday
2017-09-14,325679.0,20.7,7.8,14,11.7,102,24,14.4,10,4.0,7.0,10,2.0,20,9,2017,37,201737,Thursday
2017-09-15,314661.0,4.1,2.5,2,12.5,97,6,16.4,11,2.9,5.0,15,2.0,1,9,2017,37,201737,Friday
2017-09-16,286694.0,13.9,2.9,2,10.6,62,24,12.9,15,1.8,3.0,9,1.0,17,9,2017,37,201737,Saturday
2017-09-17,268972.0,-0.1,-0.1,1,10.8,48,4,17.2,16,1.4,3.0,15,1.0,1,9,2017,37,201737,Sunday
2017-09-18,320427.0,0.8,0.6,1,12.0,74,23,16.2,15,2.0,3.0,8,0.0,24,9,2017,38,201738,Monday
2017-09-19,319960.0,-0.1,-0.1,1,12.0,80,24,17.4,13,1.6,2.0,3,1.0,1,9,2017,38,201738,Tuesday
2017-09-20,320480.0,0.6,0.3,5,13.5,80,1,17.5,14,2.3,4.0,12,1.0,1,9,2017,38,201738,Wednesday
2017-09-21,316579.0,0.0,0.0,1,13.4,89,24,18.6,15,2.3,4.0,11,1.0,18,9,2017,38,201738,Thursday
2017-09-22,318723.0,0.8,0.6,14,11.9,58,24,19.2,13,1.3,2.0,14,1.0,1,9,2017,38,201738,Friday
2017-09-23,278982.0,0.0,0.0,1,10.9,39,5,18.3,14,1.2,2.0,15,0.0,3,9,2017,38,201738,Saturday
