Date,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year_x,Week,WeekKey,day_of_week,DailyLoadConsumption,Year_y,GeothermalHeat,AmbientAirHeat,TotalGeothermal&GroundEnergy,TotalBiomass,TotalRes(excl.Stat.Transfer),TotalRes(incl.Stat.Transfer),Totaal windenergie,TotalSolarEnergy,Total Including Non-Renewable,Hydropower,OnshoreWindEnergy,OffshoreWindEnergy,SolarPower,SolarThermalEnergy,Population,"Crude, NGL and feedstocks",Electricity,Heat,Natural gas,Oil products,Renewables and waste,Total,Commercial and public services (PJ),"Electricity, CHP and heat plants (PJ)",Exports (PJ),Imports (PJ),Industry (PJ),"Oil refineries, transformation (PJ)",Other final consumption (PJ),Production (PJ),Residential (PJ),Total energy supply (PJ),Total final consumption (PJ),Transport (PJ),NG_Household_LessThan_569m3_EuroPerM3,NG_Household_569to5687m3_EuroPerM3,NG_Household_MoreThan_5687m3_EuroPerM3,NG_NonHousehold_LessThan_28433m3_EuroPerM3,NG_NonHousehold_28433to284333m3_EuroPerM3,NG_NonHousehold_284333to2843332m3_EuroPerM3,NG_NonHousehold_2843332to28433324m3_EuroPerM3,NG_NonHousehold_MoreThan_28433324m3_EuroPerM3,Electricity_Household_LessThan_1MWh_EuroPerKWh,Electricity_Household_1to2.5MWh_EuroPerKWh,Electricity_Household_2.5to5MWh_EuroPerKWh,Electricity_Household_5to15MWh_EuroPerKWh,Electricity_Household_MoreThan_15MWh_EuroPerKWh,Electricity_NonHousehold_LessThan_20MWh_EuroPerKWh,Electricity_NonHousehold_20to500MWh_EuroPerKWh,Electricity_NonHousehold_500to2000MWh_EuroPerKWh,Electricity_NonHousehold_2000to20000MWh_EuroPerKWh,Electricity_NonHousehold_20000to70000MWh_EuroPerKWh,Electricity_NonHousehold_70000to150000MWh_EuroPerKWh,Electricity_NonHousehold_MoreThan_150000MWh_EuroPerKWh,AveragePrice_Electricity_Household,AveragePrice_Electricity_NonHousehold,AveragePrice_NaturalGas_Household,AveragePrice_NaturalGas_NonHousehold,GDP,NAO
2009-01-25,0.0,0.0,1,2.2,-2,4,5.0,14,4.8,7.0,14,3.0,1,1,2009,4,200904,Sunday,288402.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0555635359116022,0.7836519337016575,0.7137127071823204,0.744817679558011,0.6592375690607735,0.45612707182320444,0.3715690607734807,0.27401104972375695,-0.10377348066298342,0.14355801104972374,0.19755801104972376,0.21561325966850828,0.25412707182320443,0.21194475138121546,0.18479005524861877,0.13172375690607735,0.11788950276243093,0.10750276243093923,0.1034475138121547,0.07955801104972376,0.14141657458563536,0.1338366219415943,0.8509760589318599,0.5011524861878455,158583.0,-0.01
2009-01-26,0.0,0.0,1,1.3,-23,20,5.6,14,3.3,5.0,1,1.0,16,1,2009,5,200905,Monday,326085.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0554198895027624,0.7829171270718233,0.7128839779005525,0.7440994475138122,0.6589613259668509,0.45583977900552486,0.37132596685082875,0.2738121546961326,-0.10385082872928177,0.14351381215469614,0.19751381215469613,0.2155745856353591,0.25383977900552485,0.211939226519337,0.18456906077348068,0.13169613259668508,0.11787845303867403,0.10745303867403315,0.10339226519337016,0.07951381215469613,0.14131823204419888,0.13377742699289658,0.8504069981583793,0.50080773480663,158583.0,-0.01
2009-01-27,0.0,0.0,1,-0.5,-41,24,3.8,13,2.0,3.0,2,1.0,13,1,2009,5,200905,Tuesday,326473.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0552762430939227,0.782182320441989,0.7120552486187846,0.7433812154696132,0.6586850828729283,0.45555248618784533,0.3710828729281768,0.2736132596685083,-0.1039281767955801,0.1434696132596685,0.19746961325966852,0.21553591160220995,0.2535524861878453,0.21193370165745856,0.18434806629834255,0.13166850828729282,0.11786740331491712,0.10740331491712707,0.10333701657458563,0.0794696132596685,0.14121988950276243,0.13371823204419886,0.8498379373848987,0.5004629834254145,158583.0,-0.01
2009-01-28,0.0,0.0,1,-1.0,-47,4,2.8,14,2.8,4.0,12,2.0,1,1,2009,5,200905,Wednesday,327707.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0551325966850829,0.7814475138121547,0.7112265193370165,0.7426629834254144,0.6584088397790056,0.45526519337016574,0.37083977900552484,0.273414364640884,-0.10400552486187845,0.14342541436464087,0.1974254143646409,0.21549723756906078,0.25326519337016573,0.2119281767955801,0.18412707182320442,0.13164088397790055,0.11785635359116022,0.10735359116022099,0.1032817679558011,0.07942541436464089,0.14112154696132598,0.13365903709550114,0.8492688766114179,0.500118232044199,158583.0,-0.01
2009-01-29,0.0,0.0,1,-1.2,-39,6,2.5,12,2.6,4.0,14,1.0,20,1,2009,5,200905,Thursday,330401.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.054988950276243,0.7807127071823204,0.7103977900552486,0.7419447513812155,0.658132596685083,0.4549779005524862,0.3705966850828729,0.2732154696132597,-0.10408287292817679,0.14338121546961324,0.19738121546961326,0.2154585635359116,0.2529779005524862,0.21192265193370166,0.1839060773480663,0.1316132596685083,0.11784530386740331,0.10730386740331492,0.10322651933701657,0.07938121546961326,0.1410232044198895,0.13359984214680345,0.8486998158379373,0.49977348066298355,158583.0,-0.01
2009-01-30,0.0,0.0,1,0.1,-44,6,5.1,14,4.0,5.0,10,2.0,5,1,2009,5,200905,Friday,325899.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0548453038674033,0.7799779005524862,0.7095690607734806,0.7412265193370166,0.6578563535911602,0.45469060773480663,0.370353591160221,0.2730165745856354,-0.10416022099447514,0.1433370165745856,0.19733701657458563,0.21541988950276242,0.2526906077348066,0.2119171270718232,0.18368508287292817,0.13158563535911602,0.1178342541436464,0.10725414364640884,0.10317127071823204,0.07933701657458564,0.14092486187845304,0.13354064719810574,0.8481307550644567,0.4994287292817681,158583.0,-0.01
2009-01-31,0.0,0.0,1,0.1,-26,5,3.2,14,5.8,8.0,12,4.0,1,1,2009,5,200905,Saturday,307975.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0547016574585635,0.779243093922652,0.7087403314917127,0.7405082872928177,0.6575801104972376,0.4544033149171271,0.37011049723756906,0.27281767955801106,-0.10423756906077347,0.143292817679558,0.19729281767955803,0.21538121546961325,0.2524033149171271,0.21191160220994473,0.18346408839779005,0.13155801104972376,0.1178232044198895,0.10720441988950276,0.10311602209944751,0.07929281767955801,0.14082651933701656,0.13348145224940802,0.8475616942909759,0.49908397790055264,158583.0,-0.01
2009-02-01,-0.1,-0.1,7,-1.3,-25,5,1.1,1,6.7,9.0,15,4.0,4,2,2009,5,200905,Sunday,308613.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0545580110497237,0.7785082872928177,0.7079116022099448,0.7397900552486187,0.6573038674033149,0.4541160220994475,0.36986740331491713,0.27261878453038674,-0.10431491712707182,0.14324861878453038,0.1972486187845304,0.21534254143646409,0.2521160220994475,0.2119060773480663,0.18324309392265192,0.1315303867403315,0.1178121546961326,0.10715469613259669,0.10306077348066298,0.07924861878453039,0.1407281767955801,0.1334222573007103,0.8469926335174953,0.49873922651933716,158583.0,0.06
2009-02-02,-0.1,-0.1,4,1.4,-19,2,3.5,18,6.5,7.0,1,5.0,22,2,2009,6,200906,Monday,353845.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.054414364640884,0.7777734806629835,0.7070828729281767,0.7390718232044199,0.6570276243093923,0.453828729281768,0.3696243093922652,0.27241988950276247,-0.10439226519337017,0.14320441988950275,0.19720441988950277,0.21530386740331492,0.25182872928176797,0.21190055248618783,0.1830220994475138,0.13150276243093922,0.11780110497237568,0.10710497237569061,0.10300552486187844,0.07920441988950276,0.14062983425414363,0.1333630623520126,0.8464235727440147,0.4983944751381217,158583.0,0.06
2009-02-03,2.4,0.7,19,2.2,3,20,4.0,11,2.6,6.0,1,1.0,17,2,2009,6,200906,Tuesday,333483.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.054270718232044,0.7770386740331492,0.7062541436464088,0.738353591160221,0.6567513812154696,0.4535414364640884,0.3693812154696133,0.27222099447513814,-0.1044696132596685,0.14316022099447512,0.19716022099447514,0.21526519337016575,0.2515414364640884,0.2118950276243094,0.1828011049723757,0.13147513812154696,0.11779005524861878,0.10705524861878453,0.10295027624309391,0.07916022099447514,0.14053149171270718,0.13330386740331487,0.845854511970534,0.4980497237569062,158583.0,0.06
2009-02-04,-0.1,-0.1,1,0.4,0,5,0.8,16,1.4,2.0,1,1.0,3,2,2009,6,200906,Wednesday,333517.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0541270718232043,0.7763038674033149,0.7054254143646409,0.7376353591160221,0.656475138121547,0.45325414364640887,0.36913812154696135,0.2720220994475138,-0.10454696132596684,0.14311602209944752,0.19711602209944754,0.21522651933701656,0.25125414364640886,0.21188950276243093,0.18258011049723757,0.1314475138121547,0.11777900552486187,0.10700552486187845,0.10289502762430938,0.07911602209944751,0.14043314917127073,0.13324467245461719,0.8452854511970533,0.4977049723756907,158583.0,0.06
2009-02-05,3.0,1.5,13,3.3,-5,5,6.6,18,3.1,4.0,6,2.0,1,2,2009,6,200906,Thursday,335086.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0539834254143645,0.7755690607734806,0.7045966850828729,0.7369171270718232,0.6561988950276243,0.4529668508287293,0.36889502762430937,0.2718232044198895,-0.10462430939226519,0.14307182320441988,0.1970718232044199,0.2151878453038674,0.25096685082872927,0.21188397790055247,0.18235911602209945,0.13141988950276243,0.11776795580110497,0.10695580110497238,0.10283977900552485,0.0790718232044199,0.14033480662983425,0.13318547750591947,0.8447163904235727,0.4973602209944753,158583.0,0.06
2009-02-06,-0.1,-0.1,9,4.1,10,2,9.2,16,2.1,4.0,12,0.0,22,2,2009,6,200906,Friday,335156.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0538397790055247,0.7748342541436465,0.703767955801105,0.7361988950276244,0.6559226519337017,0.45267955801104975,0.36865193370165744,0.27162430939226523,-0.10470165745856354,0.14302762430939225,0.19702762430939227,0.21514917127071823,0.25067955801104974,0.21187845303867403,0.18213812154696132,0.13139226519337016,0.11775690607734807,0.1069060773480663,0.10278453038674033,0.07902762430939227,0.1402364640883978,0.13312628255722175,0.844147329650092,0.4970154696132598,158583.0,0.06
2009-02-07,3.0,1.5,9,2.9,11,22,5.2,15,2.7,4.0,16,2.0,1,2,2009,6,200906,Saturday,312882.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.053696132596685,0.7740994475138122,0.702939226519337,0.7354806629834254,0.655646408839779,0.45239226519337017,0.3684088397790055,0.2714254143646409,-0.10477900552486187,0.14298342541436462,0.19698342541436464,0.21511049723756906,0.25039226519337016,0.21187292817679557,0.1819171270718232,0.1313646408839779,0.11774585635359115,0.10685635359116022,0.1027292817679558,0.07898342541436464,0.14013812154696131,0.13306708760852404,0.8435782688766114,0.49667071823204434,158583.0,0.06
2009-02-08,1.7,0.7,17,1.3,-7,24,4.3,11,2.6,4.0,11,1.0,17,2,2009,6,200906,Sunday,288072.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0535524861878451,0.7733646408839779,0.702110497237569,0.7347624309392266,0.6553701657458564,0.45210497237569064,0.3681657458563536,0.2712265193370166,-0.10485635359116022,0.14293922651933702,0.196939226519337,0.2150718232044199,0.2501049723756906,0.21186740331491713,0.18169613259668507,0.13133701657458563,0.11773480662983425,0.10680662983425414,0.10267403314917127,0.07893922651933702,0.14003977900552486,0.13300789265982632,0.8430092081031307,0.49632596685082886,158583.0,0.06
2009-02-09,9.8,3.2,24,2.6,-3,1,4.7,14,4.3,8.0,24,2.0,16,2,2009,7,200907,Monday,329317.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0534088397790056,0.7726298342541437,0.7012817679558011,0.7340441988950276,0.6550939226519338,0.45181767955801105,0.36792265193370166,0.2710276243093923,-0.10493370165745856,0.1428950276243094,0.1968950276243094,0.21503314917127073,0.24981767955801104,0.21186187845303867,0.18147513812154695,0.13130939226519336,0.11772375690607734,0.10675690607734807,0.10261878453038674,0.07889502762430939,0.1399414364640884,0.13294869771112863,0.84244014732965,0.4959812154696134,158583.0,0.06
2009-02-10,8.2,1.6,13,3.8,12,13,7.6,5,4.8,8.0,13,2.0,8,2,2009,7,200907,Tuesday,350930.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0532651933701658,0.7718950276243094,0.7004530386740331,0.7333259668508287,0.6548176795580111,0.4515303867403315,0.36767955801104973,0.270828729281768,-0.1050110497237569,0.14285082872928176,0.19685082872928178,0.21499447513812153,0.24953038674033148,0.2118563535911602,0.18125414364640885,0.1312817679558011,0.11771270718232044,0.10670718232044199,0.10256353591160221,0.07885082872928177,0.13984309392265193,0.13288950276243092,0.8418710865561694,0.4956364640883979,158583.0,0.06
2009-02-11,2.3,1.8,16,2.4,-10,24,6.2,12,3.3,5.0,12,2.0,3,2,2009,7,200907,Wednesday,342980.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.053121546961326,0.7711602209944751,0.6996243093922652,0.7326077348066299,0.6545414364640885,0.45124309392265194,0.3674364640883978,0.27062983425414366,-0.10508839779005524,0.14280662983425413,0.19680662983425415,0.21495580110497237,0.24924309392265193,0.21185082872928176,0.18103314917127072,0.13125414364640883,0.11770165745856354,0.10665745856353591,0.10250828729281768,0.07880662983425414,0.13974475138121548,0.1328303078137332,0.8413020257826886,0.4952917127071825,158583.0,0.06
2009-02-12,0.5,0.5,15,1.6,-9,1,5.1,14,2.4,4.0,11,1.0,23,2,2009,7,200907,Thursday,332335.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0529779005524862,0.770425414364641,0.6987955801104972,0.7318895027624309,0.6542651933701658,0.4509558011049724,0.3671933701657459,0.27043093922651934,-0.10516574585635359,0.1427624309392265,0.19676243093922652,0.2149171270718232,0.24895580110497237,0.2118453038674033,0.1808121546961326,0.13122651933701657,0.11769060773480662,0.10660773480662983,0.10245303867403315,0.07876243093922652,0.139646408839779,0.13277111286503548,0.840732965009208,0.494946961325967,158583.0,0.06
2009-02-13,2.3,1.2,13,1.7,4,6,3.0,11,2.3,4.0,22,1.0,4,2,2009,7,200907,Friday,332695.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0528342541436464,0.7696906077348067,0.6979668508287292,0.7311712707182321,0.6539889502762432,0.4506685082872928,0.3669502762430939,0.27023204419889507,-0.10524309392265194,0.1427182320441989,0.19671823204419892,0.21487845303867403,0.2486685082872928,0.21183977900552486,0.18059116022099447,0.1311988950276243,0.11767955801104972,0.10655801104972376,0.10239779005524861,0.0787182320441989,0.13954806629834254,0.13271191791633777,0.8401639042357274,0.4946022099447515,158583.0,0.06
2009-02-14,0.0,0.0,1,-0.6,-42,24,4.0,14,1.8,3.0,1,0.0,19,2,2009,7,200907,Saturday,296901.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0526906077348066,0.7689558011049724,0.6971381215469613,0.7304530386740331,0.6537127071823204,0.4503812154696133,0.36670718232044197,0.27003314917127075,-0.10532044198895027,0.14267403314917126,0.19667403314917128,0.21483977900552487,0.24838121546961325,0.2118342541436464,0.18037016574585635,0.13117127071823204,0.11766850828729282,0.10650828729281768,0.10234254143646408,0.07867403314917128,0.13944972375690606,0.13265272296764005,0.8395948434622467,0.49425745856353603,158583.0,0.06
2009-02-15,3.3,1.1,17,1.5,-45,3,4.8,23,3.2,5.0,12,1.0,1,2,2009,7,200907,Sunday,284524.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0525469613259668,0.7682209944751381,0.6963093922651934,0.7297348066298343,0.6534364640883978,0.4500939226519337,0.36646408839779004,0.2698342541436464,-0.10539779005524862,0.14262983425414363,0.19662983425414365,0.2148011049723757,0.2480939226519337,0.21182872928176796,0.18014917127071822,0.1311436464088398,0.1176574585635359,0.1064585635359116,0.10228729281767955,0.07862983425414365,0.1393513812154696,0.13259352801894236,0.839025782688766,0.49391270718232055,158583.0,0.06
2009-02-16,5.9,0.9,21,6.1,47,1,9.2,14,3.1,4.0,13,2.0,1,2,2009,8,200908,Monday,317339.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.052403314917127,0.7674861878453039,0.6954806629834254,0.7290165745856354,0.6531602209944751,0.4498066298342542,0.3662209944751381,0.2696353591160221,-0.10547513812154696,0.142585635359116,0.19658563535911602,0.2147624309392265,0.24780662983425414,0.2118232044198895,0.1799281767955801,0.13111602209944753,0.117646408839779,0.10640883977900552,0.10223204419889502,0.07858563535911603,0.13925303867403316,0.13253433307024465,0.8384567219152854,0.4935679558011051,158583.0,0.06
2009-02-17,3.8,0.8,8,4.0,-9,24,6.5,1,3.6,5.0,1,3.0,6,2,2009,8,200908,Tuesday,327562.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0522596685082872,0.7667513812154696,0.6946519337016575,0.7282983425414364,0.6528839779005525,0.4495193370165746,0.3659779005524862,0.26943646408839783,-0.1055524861878453,0.1425414364640884,0.1965414364640884,0.21472375690607734,0.24751933701657458,0.21181767955801103,0.179707182320442,0.13108839779005527,0.11763535911602209,0.10635911602209945,0.10217679558011049,0.0785414364640884,0.13915469613259668,0.13247513812154693,0.8378876611418047,0.49322320441988965,158583.0,0.06
2009-02-18,0.0,0.0,1,-0.4,-33,21,3.1,15,2.2,3.0,1,1.0,18,2,2009,8,200908,Wednesday,320644.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0521160220994474,0.7660165745856354,0.6938232044198894,0.7275801104972376,0.6526077348066298,0.44923204419889506,0.36573480662983426,0.2692375690607735,-0.10562983425414364,0.14249723756906077,0.1964972375690608,0.21468508287292817,0.24723204419889502,0.2118121546961326,0.17948618784530387,0.131060773480663,0.11762430939226519,0.10630939226519337,0.10212154696132596,0.07849723756906077,0.13905635359116023,0.13241594317284922,0.8373186003683241,0.49287845303867417,158583.0,0.06
2009-02-19,1.0,0.3,13,1.8,-20,1,4.7,24,2.3,4.0,15,1.0,1,2,2009,8,200908,Thursday,326355.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0519723756906076,0.7652817679558012,0.6929944751381215,0.7268618784530386,0.6523314917127072,0.4489447513812155,0.36549171270718234,0.2690386740331492,-0.10570718232044199,0.14245303867403314,0.19645303867403316,0.214646408839779,0.24694475138121547,0.21180662983425413,0.17926519337016575,0.13103314917127074,0.11761325966850829,0.10625966850828729,0.10206629834254144,0.07845303867403315,0.13895801104972375,0.1323567482241515,0.8367495395948434,0.4925337016574587,158583.0,0.06
2009-02-20,0.6,0.2,11,5.2,40,24,6.5,13,2.9,4.0,7,2.0,18,2,2009,8,200908,Friday,314800.0,2009,1841.0,351.0,1983.0,73747.0,93660.0,93660.0,16131.0,1088.0,2195534.0,360.0,13543.0,2588.0,162.0,926.0,"16,49",118.5560204,376.7608792,119.7109995,887.1527122,952.3434617,48.03501824,2524.642987,131.5692019,409.2840044,-38.01959811,55.62719807,131.3128818,0,25.49880105,0,82.33919978,17.60759996,376.7608792,6.040798776,1.0518287292817678,0.7645469613259669,0.6921657458563536,0.7261436464088398,0.6520552486187845,0.4486574585635359,0.3652486187845304,0.26883977900552486,-0.10578453038674032,0.1424088397790055,0.19640883977900553,0.21460773480662984,0.2466574585635359,0.2118011049723757,0.17904419889502762,0.13100552486187847,0.11760220994475137,0.10620994475138122,0.10201104972375691,0.07840883977900552,0.1388596685082873,0.1322975532754538,0.8361804788213627,0.4921889502762432,158583.0,0.06
