Date,DailyPrecipitation,MaxHourlyPrecipitation,HDMaxPrecipitation,DailyMeanTemperature,HourlyMinTemperature,HDMinTemperature,HourlyMaxTemperature,HDMaxTemperature,DailyMeanWindspeed,MaxHourlyMeanWindspeed,HDMaxMeanWindspeed,MinHourlyMeanWindspeed,HDMinMeanWindspeed,Month,Year_x,Week,WeekKey,day_of_week,DailyLoadConsumption,Year_y,GeothermalHeat,AmbientAirHeat,TotalGeothermal&GroundEnergy,TotalBiomass,TotalRes(excl.Stat.Transfer),TotalRes(incl.Stat.Transfer),Totaal windenergie,TotalSolarEnergy,Total Including Non-Renewable,Hydropower,OnshoreWindEnergy,OffshoreWindEnergy,SolarPower,SolarThermalEnergy,Population,"Crude, NGL and feedstocks",Electricity,Heat,Natural gas,Oil products,Renewables and waste,Total,Commercial and public services (PJ),"Electricity, CHP and heat plants (PJ)",Exports (PJ),Imports (PJ),Industry (PJ),"Oil refineries, transformation (PJ)",Other final consumption (PJ),Production (PJ),Residential (PJ),Total energy supply (PJ),Total final consumption (PJ),Transport (PJ),NG_Household_LessThan_569m3_EuroPerM3,NG_Household_569to5687m3_EuroPerM3,NG_Household_MoreThan_5687m3_EuroPerM3,NG_NonHousehold_LessThan_28433m3_EuroPerM3,NG_NonHousehold_28433to284333m3_EuroPerM3,NG_NonHousehold_284333to2843332m3_EuroPerM3,NG_NonHousehold_2843332to28433324m3_EuroPerM3,NG_NonHousehold_MoreThan_28433324m3_EuroPerM3,Electricity_Household_LessThan_1MWh_EuroPerKWh,Electricity_Household_1to2.5MWh_EuroPerKWh,Electricity_Household_2.5to5MWh_EuroPerKWh,Electricity_Household_5to15MWh_EuroPerKWh,Electricity_Household_MoreThan_15MWh_EuroPerKWh,Electricity_NonHousehold_LessThan_20MWh_EuroPerKWh,Electricity_NonHousehold_20to500MWh_EuroPerKWh,Electricity_NonHousehold_500to2000MWh_EuroPerKWh,Electricity_NonHousehold_2000to20000MWh_EuroPerKWh,Electricity_NonHousehold_20000to70000MWh_EuroPerKWh,Electricity_NonHousehold_70000to150000MWh_EuroPerKWh,Electricity_NonHousehold_MoreThan_150000MWh_EuroPerKWh,Total_Elec_Household,Total_Elec_NonHousehold,Total_NGs_Household,Total_NG_NonHousehold,GDP,NAO
2018-09-05,4.4,2.8,24,19.0,170,24,22.8,16,2.7,4.0,12,2.0,1,9,2018,36,201836,Wednesday,322491.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3179130434782609,0.8474782608695652,0.7377826086956522,0.7953695652173913,0.6894347826086957,0.3809565217391304,0.29939130434782607,0.29484782608695653,-0.04754347826086957,0.1286304347826087,0.17415217391304347,0.1916304347826087,0.22108695652173915,0.20334782608695653,0.13773913043478261,0.10252173913043479,0.09854347826086957,0.07352173913043479,0.07241304347826086,0.07013043478260869,0.6679565217391304,0.7582173913043477,2.9031739130434784,2.46,197801.4,1.67
2018-09-06,5.7,4.5,1,16.6,131,24,19.0,12,1.6,3.0,15,0.0,10,9,2018,36,201836,Thursday,321242.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3175652173913044,0.8478913043478261,0.7384130434782609,0.7957228260869565,0.6899239130434783,0.38153260869565214,0.2994565217391304,0.29461413043478263,-0.046592391304347835,0.12902717391304347,0.1743858695652174,0.19177717391304347,0.22143478260869567,0.20348913043478262,0.13794565217391305,0.10260869565217391,0.09859239130434783,0.07360869565217391,0.07244021739130434,0.07015217391304349,0.6700326086956522,0.7588369565217391,2.9038695652173914,2.46125,197801.4,1.67
2018-09-07,5.4,2.5,6,14.6,122,24,17.4,13,3.7,6.0,11,2.0,1,9,2018,36,201836,Friday,311388.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.317217391304348,0.8483043478260869,0.7390434782608695,0.7960760869565218,0.6904130434782609,0.3821086956521739,0.2995217391304348,0.29438043478260867,-0.045641304347826095,0.12942391304347825,0.1746195652173913,0.19192391304347825,0.2217826086956522,0.2036304347826087,0.1381521739130435,0.10269565217391305,0.09864130434782609,0.07369565217391305,0.07246739130434782,0.07017391304347827,0.6721086956521739,0.7594565217391304,2.9045652173913044,2.4625,197801.4,1.67
2018-09-08,-0.1,-0.1,1,14.8,115,2,18.4,13,3.3,6.0,11,2.0,1,9,2018,36,201836,Saturday,281937.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3168695652173914,0.8487173913043478,0.7396739130434782,0.796429347826087,0.6909021739130435,0.38268478260869565,0.2995869565217391,0.29414673913043476,-0.044690217391304354,0.12982065217391303,0.1748532608695652,0.19207065217391303,0.22213043478260872,0.20377173913043478,0.13835869565217393,0.10278260869565217,0.09869021739130435,0.07378260869565217,0.0724945652173913,0.07019565217391305,0.6741847826086956,0.7600760869565217,2.9052608695652173,2.46375,197801.4,1.67
2018-09-09,-0.1,-0.1,1,18.3,133,1,23.6,17,3.1,5.0,11,2.0,1,9,2018,36,201836,Sunday,266226.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.316521739130435,0.8491304347826086,0.7403043478260869,0.7967826086956522,0.6913913043478261,0.3832608695652174,0.29965217391304344,0.29391304347826086,-0.043739130434782614,0.1302173913043478,0.17508695652173914,0.1922173913043478,0.22247826086956524,0.20391304347826086,0.13856521739130434,0.10286956521739131,0.09873913043478261,0.07386956521739131,0.07252173913043478,0.07021739130434783,0.6762608695652175,0.760695652173913,2.9059565217391303,2.465,197801.4,1.67
2018-09-10,0.0,0.0,1,17.4,149,24,20.1,13,3.2,4.0,9,2.0,5,9,2018,37,201837,Monday,316501.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3161739130434784,0.8495434782608695,0.7409347826086956,0.7971358695652174,0.6918804347826087,0.3838369565217391,0.2997173913043478,0.29367934782608696,-0.04278804347826087,0.1306141304347826,0.17532065217391304,0.1923641304347826,0.22282608695652176,0.20405434782608697,0.13877173913043478,0.10295652173913043,0.09878804347826087,0.07395652173913043,0.07254891304347826,0.07023913043478261,0.6783369565217392,0.7613152173913043,2.9066521739130433,2.46625,197801.4,1.67
2018-09-11,0.0,0.0,1,18.8,149,1,22.6,14,4.8,8.0,10,3.0,1,9,2018,37,201837,Tuesday,325309.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3158260869565217,0.8499565217391304,0.7415652173913043,0.7974891304347826,0.6923695652173913,0.3844130434782609,0.29978260869565215,0.29344565217391305,-0.04183695652173914,0.1310108695652174,0.17555434782608695,0.19251086956521737,0.22317391304347828,0.20419565217391306,0.13897826086956522,0.10304347826086957,0.09883695652173913,0.07404347826086957,0.07257608695652173,0.07026086956521739,0.6804130434782609,0.7619347826086956,2.9073478260869567,2.4675,197801.4,1.67
2018-09-12,1.1,0.6,7,15.3,119,24,18.4,1,2.4,5.0,8,0.0,23,9,2018,37,201837,Wednesday,322186.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3154782608695652,0.8503695652173913,0.742195652173913,0.7978423913043479,0.692858695652174,0.3849891304347826,0.29984782608695654,0.29321195652173915,-0.0408858695652174,0.13140760869565216,0.17578804347826088,0.19265760869565218,0.2235217391304348,0.20433695652173914,0.13918478260869566,0.1031304347826087,0.09888586956521739,0.0741304347826087,0.07260326086956521,0.07028260869565217,0.6824891304347827,0.7625543478260869,2.9080434782608697,2.46875,197801.4,1.67
2018-09-13,0.0,0.0,1,13.0,70,24,19.5,14,1.3,3.0,12,0.0,1,9,2018,37,201837,Thursday,308911.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3151304347826087,0.8507826086956521,0.7428260869565217,0.7981956521739131,0.6933478260869566,0.38556521739130434,0.29991304347826087,0.29297826086956524,-0.03993478260869566,0.13180434782608696,0.17602173913043478,0.19280434782608696,0.22386956521739132,0.20447826086956522,0.1393913043478261,0.10321739130434783,0.09893478260869565,0.07421739130434783,0.0726304347826087,0.07030434782608697,0.6845652173913044,0.7631739130434783,2.9087391304347827,2.47,197801.4,1.67
2018-09-14,0.0,0.0,1,13.5,48,4,19.9,12,3.0,5.0,11,0.0,2,9,2018,37,201837,Friday,311876.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3147826086956522,0.851195652173913,0.7434565217391303,0.7985489130434783,0.6938369565217392,0.38614130434782606,0.2999782608695652,0.2927445652173913,-0.03898369565217392,0.13220108695652175,0.1762554347826087,0.19295108695652174,0.22421739130434784,0.2046195652173913,0.13959782608695653,0.10330434782608697,0.09898369565217391,0.07430434782608697,0.07265760869565217,0.07032608695652175,0.6866413043478261,0.7637934782608695,2.9094347826086957,2.47125,197801.4,1.67
2018-09-15,0.2,0.1,7,14.7,88,24,20.3,15,2.5,4.0,1,1.0,18,9,2018,37,201837,Saturday,281036.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3144347826086957,0.8516086956521739,0.7440869565217391,0.7989021739130435,0.6943260869565218,0.3867173913043478,0.3000434782608696,0.2925108695652174,-0.038032608695652184,0.13259782608695653,0.17648913043478262,0.19309782608695653,0.22456521739130436,0.20476086956521738,0.13980434782608697,0.10339130434782609,0.09903260869565217,0.07439130434782609,0.07268478260869565,0.07034782608695653,0.6887173913043478,0.7644130434782608,2.9101304347826087,2.4725,197801.4,1.67
2018-09-16,0.0,0.0,1,14.6,78,5,22.4,15,2.4,5.0,13,1.0,19,9,2018,37,201837,Sunday,268421.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3140869565217392,0.8520217391304348,0.7447173913043478,0.7992554347826087,0.6948152173913044,0.3872934782608696,0.3001086956521739,0.2922771739130435,-0.037081521739130444,0.1329945652173913,0.17672282608695652,0.1932445652173913,0.22491304347826088,0.2049021739130435,0.14001086956521738,0.10347826086956523,0.09908152173913043,0.07447826086956523,0.07271195652173913,0.07036956521739131,0.6907934782608696,0.7650326086956521,2.9108260869565217,2.47375,197801.4,1.67
2018-09-17,0.0,0.0,1,15.3,76,5,24.2,16,2.3,5.0,12,1.0,1,9,2018,38,201838,Monday,314064.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3137391304347827,0.8524347826086957,0.7453478260869565,0.799608695652174,0.695304347826087,0.3878695652173913,0.30017391304347824,0.29204347826086957,-0.0361304347826087,0.1333913043478261,0.17695652173913043,0.1933913043478261,0.2252608695652174,0.20504347826086958,0.14021739130434782,0.10356521739130435,0.09913043478260869,0.07456521739130435,0.0727391304347826,0.07039130434782609,0.6928695652173913,0.7656521739130434,2.9115217391304347,2.475,197801.4,1.67
2018-09-18,0.0,0.0,1,18.9,93,1,24.6,13,4.4,7.0,14,2.0,24,9,2018,38,201838,Tuesday,317789.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3133913043478262,0.8528478260869565,0.7459782608695652,0.7999619565217392,0.6957934782608696,0.388445652173913,0.3002391304347826,0.29180978260869567,-0.03517934782608696,0.13378804347826087,0.17719021739130436,0.19353804347826087,0.22560869565217392,0.20518478260869566,0.14042391304347826,0.10365217391304349,0.09917934782608695,0.07465217391304349,0.07276630434782608,0.07041304347826087,0.694945652173913,0.7662717391304347,2.9122173913043476,2.47625,197801.4,1.67
2018-09-19,0.0,0.0,1,19.1,138,4,23.6,16,4.5,7.0,11,2.0,2,9,2018,38,201838,Wednesday,322203.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3130434782608695,0.8532608695652174,0.7466086956521739,0.8003152173913044,0.6962826086956522,0.3890217391304348,0.30030434782608695,0.29157608695652176,-0.03422826086956522,0.13418478260869565,0.17742391304347827,0.19368478260869565,0.22595652173913044,0.20532608695652174,0.1406304347826087,0.10373913043478261,0.09922826086956521,0.07473913043478261,0.07279347826086956,0.07043478260869565,0.6970217391304347,0.766891304347826,2.912913043478261,2.4775,197801.4,1.67
2018-09-20,0.0,0.0,1,19.7,164,4,23.6,14,4.2,6.0,10,2.0,19,9,2018,38,201838,Thursday,322692.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.312695652173913,0.8536739130434783,0.7472391304347825,0.8006684782608696,0.6967717391304348,0.38959782608695653,0.3003695652173913,0.2913423913043478,-0.03327717391304348,0.13458152173913043,0.17765760869565217,0.19383152173913043,0.22630434782608697,0.20546739130434782,0.14083695652173914,0.10382608695652175,0.09927717391304348,0.07482608695652175,0.07282065217391304,0.07045652173913043,0.6990978260869565,0.7675108695652173,2.913608695652174,2.47875,197801.4,1.67
2018-09-21,8.3,5.1,19,15.4,95,19,20.0,1,6.1,8.0,7,4.0,18,9,2018,38,201838,Friday,318004.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3123478260869565,0.8540869565217392,0.7478695652173912,0.8010217391304348,0.6972608695652174,0.39017391304347826,0.30043478260869566,0.2911086956521739,-0.03232608695652174,0.13497826086956521,0.17789130434782607,0.1939782608695652,0.2266521739130435,0.20560869565217393,0.14104347826086958,0.10391304347826087,0.09932608695652174,0.07491304347826087,0.07284782608695652,0.07047826086956521,0.7011739130434783,0.7681304347826087,2.914304347826087,2.48,197801.4,1.67
2018-09-22,6.2,1.3,12,12.1,105,24,15.8,11,3.5,6.0,10,2.0,21,9,2018,38,201838,Saturday,288181.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.312,0.8545,0.7484999999999999,0.801375,0.69775,0.39075,0.3005,0.290875,-0.031375000000000014,0.135375,0.178125,0.194125,0.227,0.20575000000000002,0.14125000000000001,0.10400000000000001,0.099375,0.07500000000000001,0.072875,0.07050000000000001,0.70325,0.7687499999999999,2.915,2.48125,197801.4,1.67
2018-09-23,9.7,2.1,11,9.5,58,24,10.9,14,2.0,4.0,14,1.0,3,9,2018,38,201838,Sunday,284962.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3116521739130436,0.8549130434782608,0.7491304347826087,0.8017282608695652,0.6982391304347826,0.3913260869565217,0.3005652173913043,0.2906413043478261,-0.030423913043478273,0.13577173913043478,0.1783586956521739,0.19427173913043477,0.22734782608695653,0.2058913043478261,0.14145652173913043,0.10408695652173913,0.09942391304347827,0.07508695652173913,0.07290217391304347,0.07052173913043479,0.7053260869565218,0.7693695652173912,2.915695652173913,2.4825,197801.4,1.67
2018-09-24,0.5,0.4,8,9.9,49,23,15.4,13,2.5,5.0,13,1.0,7,9,2018,39,201839,Monday,316854.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.311304347826087,0.8553260869565217,0.7497608695652174,0.8020815217391304,0.6987282608695652,0.3919021739130435,0.3006304347826087,0.2904076086956522,-0.029472826086956533,0.13616847826086956,0.17859239130434781,0.19441847826086955,0.22769565217391305,0.20603260869565218,0.14166304347826086,0.10417391304347827,0.09947282608695653,0.07517391304347827,0.07292934782608695,0.07054347826086957,0.7074021739130435,0.7699891304347826,2.916391304347826,2.48375,197801.4,1.67
2018-09-25,0.0,0.0,1,9.4,25,5,16.4,12,1.5,3.0,13,0.0,3,9,2018,39,201839,Tuesday,316261.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3109565217391306,0.8557391304347826,0.7503913043478261,0.8024347826086956,0.6992173913043478,0.3924782608695652,0.30069565217391303,0.2901739130434783,-0.028521739130434792,0.13656521739130434,0.17882608695652175,0.19456521739130433,0.22804347826086957,0.20617391304347826,0.1418695652173913,0.10426086956521739,0.09952173913043479,0.0752608695652174,0.07295652173913043,0.07056521739130435,0.7094782608695652,0.7706086956521738,2.917086956521739,2.485,197801.4,1.67
2018-09-26,0.0,0.0,1,11.9,39,2,19.0,15,2.8,5.0,10,1.0,1,9,2018,39,201839,Wednesday,316546.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3106086956521739,0.8561521739130434,0.7510217391304348,0.8027880434782608,0.6997065217391305,0.39305434782608695,0.30076086956521736,0.2899402173913044,-0.02757065217391305,0.13696195652173912,0.17905978260869565,0.19471195652173912,0.2283913043478261,0.20631521739130435,0.14207608695652174,0.10434782608695653,0.09957065217391305,0.07534782608695653,0.07298369565217391,0.07058695652173913,0.711554347826087,0.7712282608695652,2.9177826086956524,2.48625,197801.4,1.67
2018-09-27,0.0,0.0,1,13.2,67,22,21.5,15,2.1,4.0,11,1.0,1,9,2018,39,201839,Thursday,314191.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3102608695652174,0.8565652173913043,0.7516521739130434,0.803141304347826,0.7001956521739131,0.3936304347826087,0.30082608695652174,0.2897065217391304,-0.02661956521739131,0.1373586956521739,0.17929347826086955,0.1948586956521739,0.2287391304347826,0.20645652173913043,0.14228260869565218,0.10443478260869565,0.0996195652173913,0.07543478260869566,0.07301086956521739,0.07060869565217391,0.7136304347826087,0.7718478260869565,2.9184782608695654,2.4875,197801.4,1.67
2018-09-28,0.0,0.0,1,11.4,27,24,16.3,14,3.1,5.0,10,0.0,24,9,2018,39,201839,Friday,315404.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3099130434782609,0.8569782608695652,0.7522826086956521,0.8034945652173913,0.7006847826086957,0.39420652173913046,0.30089130434782607,0.2894728260869565,-0.02566847826086957,0.13775543478260868,0.1795271739130435,0.19500543478260868,0.22908695652173916,0.20659782608695654,0.14248913043478262,0.10452173913043479,0.09966847826086957,0.07552173913043479,0.07303804347826086,0.07063043478260869,0.7157065217391304,0.7724673913043477,2.9191739130434784,2.48875,197801.4,1.67
2018-09-29,0.0,0.0,1,7.5,10,6,15.5,14,0.9,2.0,10,0.0,1,9,2018,39,201839,Saturday,275696.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3095652173913044,0.8573913043478261,0.7529130434782608,0.8038478260869565,0.7011739130434783,0.3947826086956522,0.3009565217391304,0.2892391304347826,-0.02471739130434783,0.13815217391304346,0.1797608695652174,0.19515217391304346,0.22943478260869565,0.20673913043478262,0.14269565217391306,0.10460869565217391,0.09971739130434783,0.07560869565217392,0.07306521739130434,0.07065217391304349,0.7177826086956522,0.7730869565217391,2.9198695652173914,2.49,197801.4,1.67
2018-09-30,-0.1,-0.1,1,9.9,-1,6,17.5,13,1.8,4.0,15,0.0,4,9,2018,39,201839,Sunday,265815.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3092173913043479,0.8578043478260869,0.7535434782608695,0.8042010869565217,0.7016630434782609,0.3953586956521739,0.3010217391304348,0.2890054347826087,-0.02376630434782609,0.13854891304347824,0.1799945652173913,0.19529891304347827,0.2297826086956522,0.2068804347826087,0.1429021739130435,0.10469565217391305,0.09976630434782609,0.07569565217391305,0.07309239130434782,0.07067391304347827,0.719858695652174,0.7737065217391303,2.9205652173913044,2.49125,197801.4,1.67
2018-10-01,3.5,0.8,10,9.5,62,22,13.3,12,2.9,6.0,12,1.0,2,10,2018,40,201840,Monday,317845.0,2018,4383.0,4668.0,8114.0,92566.0,156304.0,156304.0,36106.0,14510.0,2116089.0,340.0,23681.0,12426.0,13354.0,1156.0,"17,18",73.16830327,388.3093212,83.88267616,820.447748,962.9577114,67.26612945,2419.494147,133.0378853,411.7669652,-67.62479167,96.31652176,130.8731883,0,38.88073076,0,77.72773266,28.69173009,388.3093212,7.789784234,1.3088695652173914,0.8582173913043478,0.7541739130434783,0.8045543478260869,0.7021521739130435,0.39593478260869563,0.3010869565217391,0.2887717391304348,-0.022815217391304363,0.13894565217391303,0.18022826086956523,0.19544565217391305,0.23013043478260872,0.20702173913043478,0.1431086956521739,0.10478260869565217,0.09981521739130435,0.07578260869565218,0.0731195652173913,0.07069565217391305,0.7219347826086957,0.7743260869565217,2.9212608695652174,2.4925,199715.6,0.93
